# V, J(A/m2)
5.054105795974019877e-01,2.284670829772949219e+01
5.307574036445197319e-01,2.476672935485839844e+01
5.573753951646003291e-01,2.696136665344238281e+01
5.853283044224232290e-01,2.913873481750488281e+01
6.146830788195304374e-01,3.150240135192871094e+01
6.455100232336936639e-01,3.415798187255859375e+01
6.778829683995597488e-01,3.696805191040039062e+01
7.118794477337446747e-01,4.013540649414062500e+01
7.475808830278770634e-01,4.368856048583984375e+01
7.850727794543244098e-01,4.734214019775390625e+01
8.244449303516435679e-01,5.204398727416992188e+01
8.657916322802170495e-01,5.647996520996093750e+01
9.092119108631356861e-01,6.124553680419921875e+01
9.548097579532167645e-01,6.669681549072265625e+01
1.002694380694176379e+00,7.070230865478515625e+01
1.052980463072455963e+00,7.706948852539062500e+01
1.105788440586125132e+00,8.424627685546875000e+01
1.161244788688691187e+00,9.152960968017578125e+01
1.219482325698642011e+00,1.008996276855468750e+02
1.280640530900194252e+00,1.099434890747070312e+02
1.344865878597093944e+00,1.202663726806640625e+02
1.412312188919538469e+00,1.310651092529296875e+02
1.483140996224401098e+00,1.428928680419921875e+02
1.557521935971076799e+00,1.561840209960937500e+02
1.635633150999524554e+00,1.702172241210937500e+02
1.717661718183540076e+00,1.858523712158203125e+02
1.803804096481099517e+00,2.032610931396484375e+02
1.894266597454855594e+00,2.227652130126953125e+02
1.989265879389688019e+00,2.448287200927734375e+02
2.089029466190718942e+00,2.661156616210937500e+02
2.193796292304567519e+00,2.797578735351562500e+02
2.303817274968914308e+00,3.081201171875000000e+02
2.419355915160939841e+00,3.374202270507812500e+02
2.540688928683898506e+00,3.702784118652343750e+02
2.668106908903285834e+00,4.077430725097656250e+02
2.801915022719862147e+00,4.476670227050781250e+02
2.942433741446385032e+00,4.901304931640625000e+02
