# V, J(A/m2)
7.850727794543244098e-01,5.522593307495117188e+01
8.244449303516435679e-01,5.917468643188476562e+01
8.657916322802170495e-01,6.417742919921875000e+01
9.092119108631356861e-01,6.948532104492187500e+01
9.548097579532167645e-01,7.535399627685546875e+01
1.002694380694176379e+00,8.181111907958984375e+01
1.052980463072455963e+00,8.899691009521484375e+01
1.105788440586125132e+00,9.601611328125000000e+01
1.161244788688691187e+00,1.041855621337890625e+02
1.219482325698642011e+00,1.129632186889648438e+02
1.280640530900194252e+00,1.221973495483398438e+02
1.344865878597093944e+00,1.326667327880859375e+02
1.412312188919538469e+00,1.445582427978515625e+02
1.483140996224401098e+00,1.578118286132812500e+02
1.557521935971076799e+00,1.721038360595703125e+02
1.635633150999524554e+00,1.855778503417968750e+02
1.717661718183540076e+00,2.034856719970703125e+02
1.803804096481099517e+00,2.205868988037109375e+02
1.894266597454855594e+00,2.391919250488281250e+02
1.989265879389688019e+00,2.615675048828125000e+02
2.089029466190718942e+00,2.839531860351562500e+02
2.193796292304567519e+00,3.075030822753906250e+02
2.303817274968914308e+00,3.338194580078125000e+02
2.419355915160939841e+00,3.653068237304687500e+02
2.540688928683898506e+00,4.020683288574218750e+02
2.668106908903285834e+00,4.349924926757812500e+02
2.801915022719862147e+00,4.755838012695312500e+02
2.942433741446385032e+00,5.212686767578125000e+02
2.000000000000000389e-02,6.736411452293395996e-01
2.100301913217995919e-02,7.100846171379089355e-01
2.205634063333586706e-02,7.405022978782653809e-01
2.316248721539157160e-02,7.800747752189636230e-01
2.432410810668713882e-02,8.176549077033996582e-01
2.554398539689817921e-02,8.611303567886352539e-01
2.682504070015889405e-02,9.010688066482543945e-01
2.817034215234716366e-02,9.476337432861328125e-01
2.958311175929013298e-02,9.925775527954101562e-01
3.106673311348942534e-02,1.046421051025390625e+00
3.262475949784734985e-02,1.094606518745422363e+00
3.426092239580288273e-02,1.152049422264099121e+00
3.597914042825903214e-02,1.210521817207336426e+00
3.778352873870569062e-02,1.271006464958190918e+00
3.967840884901534249e-02,1.337956428527832031e+00
4.166831900951638995e-02,1.405982613563537598e+00
4.375802506813252640e-02,1.466923236846923828e+00
4.595253188461987520e-02,1.543875217437744141e+00
4.825709531723901269e-02,1.625229597091674805e+00
5.067723481057014034e-02,1.714369297027587891e+00
5.321874661461903355e-02,1.787595748901367188e+00
5.588771766687404552e-02,1.888142228126525879e+00
5.869054017056136996e-02,1.987080574035644531e+00
6.163392690401383461e-02,2.093529939651489258e+00
6.472492729781917364e-02,2.210448980331420898e+00
6.797094431825263794e-02,2.324444293975830078e+00
7.137975219742993815e-02,2.451055526733398438e+00
7.495951505264426828e-02,2.576490879058837891e+00
7.871880643948095391e-02,2.713945627212524414e+00
8.266662988553945268e-02,2.860298871994018555e+00
8.681244045394122255e-02,2.999638080596923828e+00
9.116616738826804900e-02,3.153821706771850586e+00
9.573823789316571187e-02,3.358134984970092773e+00
1.005396021075677521e-01,3.528220653533935547e+00
1.055817593303502860e-01,3.714671373367309570e+00
1.108767855612283332e-01,3.934063196182250977e+00
1.164373624228546150e-01,4.162496566772460938e+00
1.222768075333893617e-01,4.398670196533203125e+00
1.284091064022831463e-01,4.622383594512939453e+00
1.348489459256642375e-01,4.890448570251464844e+00
1.416117495615513144e-01,5.222852706909179688e+00
1.487137142691369318e-01,5.522000789642333984e+00
1.561718493006112873e-01,5.846707344055175781e+00
1.640040169384331947e-01,6.195965290069580078e+00
1.722289752756138992e-01,6.534115791320800781e+00
1.808664231414733592e-01,6.939879894256591797e+00
1.899370472804660370e-01,7.314248561859130859e+00
1.994625718970698680e-01,7.785427093505859375e+00
2.094658106853988788e-01,8.327426910400390625e+00
2.199707214681508594e-01,8.863198280334472656e+00
2.310024635757500500e-01,9.419667243957519531e+00
2.425874581031090826e-01,1.001397705078125000e+01
2.547534511883252084e-01,1.066850852966308594e+01
2.675295804648633036e-01,1.136135387420654297e+01
2.809464448463800945e-01,1.208718204498291016e+01
2.950361778113230748e-01,1.289944458007812500e+01
3.098325243628233250e-01,1.394743919372558594e+01
3.253709218481995458e-01,1.486054229736328125e+01
3.416885848316380536e-01,1.591717720031738281e+01
3.588245942233194152e-01,1.703421783447265625e+01
3.768199908784543584e-01,1.829370689392089844e+01
3.957178738904026383e-01,1.964819526672363281e+01
4.155635038132851067e-01,2.108365631103515625e+01
4.364044110613082839e-01,2.260755538940429688e+01
4.582905097444192055e-01,2.407365226745605469e+01
4.812742172129270690e-01,2.580254173278808594e+01
5.054105795974019877e-01,2.768214035034179688e+01
5.307574036445197319e-01,2.986412620544433594e+01
5.573753951646003291e-01,3.214898300170898438e+01
5.853283044224232290e-01,3.467101669311523438e+01
6.146830788195304374e-01,3.728941726684570312e+01
6.455100232336936639e-01,4.044001007080078125e+01
6.778829683995597488e-01,4.342378997802734375e+01
7.118794477337446747e-01,4.699531936645507812e+01
7.475808830278770634e-01,5.067777633666992188e+01
7.850727794543244098e-01,5.467797851562500000e+01
8.244449303516435679e-01,5.937332916259765625e+01
8.657916322802170495e-01,6.400104522705078125e+01
9.092119108631356861e-01,6.958811187744140625e+01
9.548097579532167645e-01,7.517441558837890625e+01
1.002694380694176379e+00,8.080033111572265625e+01
1.052980463072455963e+00,8.764990234375000000e+01
1.105788440586125132e+00,9.453130340576171875e+01
1.161244788688691187e+00,1.028249588012695312e+02
1.219482325698642011e+00,1.113022766113281250e+02
1.280640530900194252e+00,1.207529678344726562e+02
1.344865878597093944e+00,1.309172058105468750e+02
1.412312188919538469e+00,1.422340240478515625e+02
1.483140996224401098e+00,1.538570709228515625e+02
1.557521935971076799e+00,1.680266571044921875e+02
1.635633150999524554e+00,1.807331085205078125e+02
1.717661718183540076e+00,1.969378967285156250e+02
1.803804096481099517e+00,2.156069183349609375e+02
1.894266597454855594e+00,2.350290527343750000e+02
1.989265879389688019e+00,2.550836791992187500e+02
2.089029466190718942e+00,2.775760192871093750e+02
2.193796292304567519e+00,3.054833374023437500e+02
2.303817274968914308e+00,3.340723266601562500e+02
2.419355915160939841e+00,3.628942871093750000e+02
2.540688928683898506e+00,3.946347351074218750e+02
2.668106908903285834e+00,4.338813171386718750e+02
2.801915022719862147e+00,4.730398559570312500e+02
2.942433741446385032e+00,5.176483764648437500e+02
