# V, J(A/m2)
1.561718493006112873e-01,4.778911590576171875e+00
1.640040169384331947e-01,5.066152095794677734e+00
1.722289752756138992e-01,5.429747581481933594e+00
1.808664231414733592e-01,5.756062507629394531e+00
1.899370472804660370e-01,6.168772697448730469e+00
1.994625718970698680e-01,6.519189834594726562e+00
2.094658106853988788e-01,7.084549427032470703e+00
2.199707214681508594e-01,7.552172660827636719e+00
2.310024635757500500e-01,8.109426498413085938e+00
2.425874581031090826e-01,8.653160095214843750e+00
2.547534511883252084e-01,9.302541732788085938e+00
2.675295804648633036e-01,9.926897048950195312e+00
2.809464448463800945e-01,1.059172534942626953e+01
2.950361778113230748e-01,1.132256603240966797e+01
3.098325243628233250e-01,1.234543704986572266e+01
3.253709218481995458e-01,1.323941802978515625e+01
3.416885848316380536e-01,1.425593376159667969e+01
3.588245942233194152e-01,1.530375003814697266e+01
3.768199908784543584e-01,1.650354957580566406e+01
3.957178738904026383e-01,1.781847190856933594e+01
4.155635038132851067e-01,1.922858619689941406e+01
4.364044110613082839e-01,2.066919708251953125e+01
4.582905097444192055e-01,2.201013946533203125e+01
4.812742172129270690e-01,2.368903732299804688e+01
5.054105795974019877e-01,2.544421386718750000e+01
5.307574036445197319e-01,2.746886444091796875e+01
5.573753951646003291e-01,3.008205223083496094e+01
5.853283044224232290e-01,3.234006881713867188e+01
6.146830788195304374e-01,3.503223419189453125e+01
6.455100232336936639e-01,3.789774322509765625e+01
6.778829683995597488e-01,4.129838180541992188e+01
7.118794477337446747e-01,4.458653640747070312e+01
7.475808830278770634e-01,4.843313598632812500e+01
7.850727794543244098e-01,5.252866363525390625e+01
8.244449303516435679e-01,5.719382095336914062e+01
8.657916322802170495e-01,6.205264282226562500e+01
9.092119108631356861e-01,6.762745666503906250e+01
9.548097579532167645e-01,7.314921569824218750e+01
1.002694380694176379e+00,7.778337097167968750e+01
1.052980463072455963e+00,8.468981170654296875e+01
1.105788440586125132e+00,9.210139465332031250e+01
1.161244788688691187e+00,1.005421066284179688e+02
1.219482325698642011e+00,1.096360702514648438e+02
1.280640530900194252e+00,1.195518875122070312e+02
1.344865878597093944e+00,1.302655944824218750e+02
1.412312188919538469e+00,1.417505950927734375e+02
1.483140996224401098e+00,1.561837158203125000e+02
1.557521935971076799e+00,1.692456970214843750e+02
1.635633150999524554e+00,1.846179199218750000e+02
1.717661718183540076e+00,2.007447814941406250e+02
1.803804096481099517e+00,2.191610260009765625e+02
1.894266597454855594e+00,2.400186462402343750e+02
1.989265879389688019e+00,2.608784179687500000e+02
2.089029466190718942e+00,2.872817077636718750e+02
2.193796292304567519e+00,3.073799438476562500e+02
2.303817274968914308e+00,3.378491210937500000e+02
2.419355915160939841e+00,3.645433044433593750e+02
2.540688928683898506e+00,3.996934509277343750e+02
2.668106908903285834e+00,4.437166442871093750e+02
2.801915022719862147e+00,4.827738342285156250e+02
2.942433741446385032e+00,5.271447143554687500e+02
2.000000000000000389e-02,5.206806063652038574e-01
2.100301913217995919e-02,5.522440075874328613e-01
2.205634063333586706e-02,5.784863233566284180e-01
2.316248721539157160e-02,6.067922115325927734e-01
2.432410810668713882e-02,6.412988901138305664e-01
2.554398539689817921e-02,6.704315543174743652e-01
2.682504070015889405e-02,7.044056653976440430e-01
2.817034215234716366e-02,7.466163039207458496e-01
2.958311175929013298e-02,7.801387906074523926e-01
3.106673311348942534e-02,8.210163712501525879e-01
3.262475949784734985e-02,8.648915290832519531e-01
3.426092239580288273e-02,9.127238392829895020e-01
3.597914042825903214e-02,9.577440619468688965e-01
3.778352873870569062e-02,1.007616281509399414e+00
3.967840884901534249e-02,1.055739164352416992e+00
4.166831900951638995e-02,1.112777590751647949e+00
4.375802506813252640e-02,1.174679636955261230e+00
4.595253188461987520e-02,1.238954305648803711e+00
4.825709531723901269e-02,1.293313860893249512e+00
5.067723481057014034e-02,1.367163896560668945e+00
5.321874661461903355e-02,1.423991799354553223e+00
5.588771766687404552e-02,1.504158496856689453e+00
5.869054017056136996e-02,1.584930777549743652e+00
6.163392690401383461e-02,1.670040488243103027e+00
6.472492729781917364e-02,1.754020452499389648e+00
6.797094431825263794e-02,1.847110748291015625e+00
7.137975219742993815e-02,1.936878204345703125e+00
7.495951505264426828e-02,2.035654306411743164e+00
7.871880643948095391e-02,2.171001195907592773e+00
8.266662988553945268e-02,2.289179801940917969e+00
8.681244045394122255e-02,2.403505325317382812e+00
9.116616738826804900e-02,2.530669689178466797e+00
9.573823789316571187e-02,2.654563665390014648e+00
1.005396021075677521e-01,2.811473131179809570e+00
1.055817593303502860e-01,2.995355844497680664e+00
1.108767855612283332e-01,3.159197807312011719e+00
1.164373624228546150e-01,3.332224130630493164e+00
1.222768075333893617e-01,3.528913736343383789e+00
1.284091064022831463e-01,3.752892732620239258e+00
1.348489459256642375e-01,4.009980201721191406e+00
1.416117495615513144e-01,4.259183883666992188e+00
1.487137142691369318e-01,4.534604072570800781e+00
1.561718493006112873e-01,4.794734001159667969e+00
1.640040169384331947e-01,5.115155696868896484e+00
1.722289752756138992e-01,5.466543674468994141e+00
1.808664231414733592e-01,5.852765560150146484e+00
1.899370472804660370e-01,6.143340110778808594e+00
1.994625718970698680e-01,6.580366611480712891e+00
2.094658106853988788e-01,7.144051074981689453e+00
2.199707214681508594e-01,7.646618843078613281e+00
2.310024635757500500e-01,8.113448143005371094e+00
2.425874581031090826e-01,8.661615371704101562e+00
2.547534511883252084e-01,9.291369438171386719e+00
2.675295804648633036e-01,9.895441055297851562e+00
2.809464448463800945e-01,1.058473777770996094e+01
2.950361778113230748e-01,1.134286403656005859e+01
3.098325243628233250e-01,1.227513790130615234e+01
3.253709218481995458e-01,1.307025814056396484e+01
3.416885848316380536e-01,1.402193832397460938e+01
3.588245942233194152e-01,1.504563903808593750e+01
3.768199908784543584e-01,1.626318931579589844e+01
3.957178738904026383e-01,1.739004516601562500e+01
4.155635038132851067e-01,1.875698661804199219e+01
4.364044110613082839e-01,2.006417083740234375e+01
4.582905097444192055e-01,2.178946685791015625e+01
4.812742172129270690e-01,2.347404098510742188e+01
5.054105795974019877e-01,2.539970016479492188e+01
5.307574036445197319e-01,2.754567337036132812e+01
5.573753951646003291e-01,2.970154380798339844e+01
5.853283044224232290e-01,3.214695739746093750e+01
6.146830788195304374e-01,3.472025299072265625e+01
6.455100232336936639e-01,3.756045532226562500e+01
6.778829683995597488e-01,4.076900100708007812e+01
7.118794477337446747e-01,4.428252792358398438e+01
7.475808830278770634e-01,4.790394210815429688e+01
7.850727794543244098e-01,5.185671615600585938e+01
8.244449303516435679e-01,5.629669570922851562e+01
8.657916322802170495e-01,6.128573989868164062e+01
9.092119108631356861e-01,6.620504760742187500e+01
9.548097579532167645e-01,7.233410644531250000e+01
1.002694380694176379e+00,7.816081237792968750e+01
1.052980463072455963e+00,8.498609924316406250e+01
1.105788440586125132e+00,9.291143035888671875e+01
1.161244788688691187e+00,1.004659957885742188e+02
1.219482325698642011e+00,1.095081634521484375e+02
1.280640530900194252e+00,1.200227890014648438e+02
1.344865878597093944e+00,1.303590545654296875e+02
1.412312188919538469e+00,1.424126586914062500e+02
1.483140996224401098e+00,1.551688232421875000e+02
1.557521935971076799e+00,1.694469299316406250e+02
1.635633150999524554e+00,1.849234619140625000e+02
1.717661718183540076e+00,2.018755645751953125e+02
1.803804096481099517e+00,2.176546783447265625e+02
1.894266597454855594e+00,2.396225585937500000e+02
1.989265879389688019e+00,2.609684753417968750e+02
2.089029466190718942e+00,2.848085937500000000e+02
2.193796292304567519e+00,3.212564697265625000e+02
2.303817274968914308e+00,3.466594543457031250e+02
2.419355915160939841e+00,3.810003967285156250e+02
2.540688928683898506e+00,4.177421569824218750e+02
2.668106908903285834e+00,4.572040100097656250e+02
2.801915022719862147e+00,4.994839172363281250e+02
2.942433741446385032e+00,5.454800415039062500e+02
