# V, J(A/m2)
3.253709218481995458e-01,1.171565437316894531e+01
3.416885848316380536e-01,1.289779567718505859e+01
3.588245942233194152e-01,1.426591491699218750e+01
3.768199908784543584e-01,1.578635311126708984e+01
3.957178738904026383e-01,1.742032051086425781e+01
4.155635038132851067e-01,1.915471649169921875e+01
4.364044110613082839e-01,2.106126785278320312e+01
4.582905097444192055e-01,2.367435646057128906e+01
4.812742172129270690e-01,2.612218284606933594e+01
5.054105795974019877e-01,2.878981208801269531e+01
5.307574036445197319e-01,3.175547218322753906e+01
5.573753951646003291e-01,3.531979751586914062e+01
5.853283044224232290e-01,3.881355667114257812e+01
6.146830788195304374e-01,4.291085052490234375e+01
6.455100232336936639e-01,4.731099700927734375e+01
6.778829683995597488e-01,5.292984771728515625e+01
7.118794477337446747e-01,5.827483367919921875e+01
7.475808830278770634e-01,6.417388153076171875e+01
7.850727794543244098e-01,7.117369842529296875e+01
8.244449303516435679e-01,7.898040008544921875e+01
8.657916322802170495e-01,8.755032348632812500e+01
9.092119108631356861e-01,9.651277923583984375e+01
9.548097579532167645e-01,1.065427932739257812e+02
1.002694380694176379e+00,1.175788192749023438e+02
1.052980463072455963e+00,1.298671875000000000e+02
1.105788440586125132e+00,1.435460205078125000e+02
1.161244788688691187e+00,1.582292480468750000e+02
1.219482325698642011e+00,1.756623840332031250e+02
1.280640530900194252e+00,1.942596130371093750e+02
1.344865878597093944e+00,2.142704467773437500e+02
1.412312188919538469e+00,2.360952453613281250e+02
1.483140996224401098e+00,2.616408386230468750e+02
1.557521935971076799e+00,2.881630859375000000e+02
1.635633150999524554e+00,3.203917846679687500e+02
1.717661718183540076e+00,3.532675170898437500e+02
1.803804096481099517e+00,3.905395507812500000e+02
1.894266597454855594e+00,4.302593994140625000e+02
1.989265879389688019e+00,4.764227294921875000e+02
2.089029466190718942e+00,5.243149414062500000e+02
2.193796292304567519e+00,5.855195312500000000e+02
2.303817274968914308e+00,6.454697875976562500e+02
2.419355915160939841e+00,7.130948486328125000e+02
2.540688928683898506e+00,7.838808593750000000e+02
2.668106908903285834e+00,8.638295288085937500e+02
2.801915022719862147e+00,9.527622680664062500e+02
2.942433741446385032e+00,1.047776733398437500e+03
2.000000000000000389e-02,1.684652268886566162e-01
2.100301913217995919e-02,1.763205528259277344e-01
2.205634063333586706e-02,1.836770325899124146e-01
2.316248721539157160e-02,1.924814283847808838e-01
2.432410810668713882e-02,2.026675045490264893e-01
2.554398539689817921e-02,2.121506035327911377e-01
2.682504070015889405e-02,2.222789227962493896e-01
2.817034215234716366e-02,2.327764183282852173e-01
2.958311175929013298e-02,2.459019422531127930e-01
3.106673311348942534e-02,2.560980319976806641e-01
3.262475949784734985e-02,2.681118845939636230e-01
3.426092239580288273e-02,2.808207869529724121e-01
3.597914042825903214e-02,2.962267696857452393e-01
3.778352873870569062e-02,3.103249073028564453e-01
3.967840884901534249e-02,3.246041834354400635e-01
4.166831900951638995e-02,3.398884534835815430e-01
4.375802506813252640e-02,3.613245487213134766e-01
4.595253188461987520e-02,3.794728517532348633e-01
4.825709531723901269e-02,3.996295928955078125e-01
5.067723481057014034e-02,4.186764061450958252e-01
5.321874661461903355e-02,4.398659467697143555e-01
5.588771766687404552e-02,4.625803232192993164e-01
5.869054017056136996e-02,4.858630299568176270e-01
6.163392690401383461e-02,5.106146335601806641e-01
6.472492729781917364e-02,5.413756966590881348e-01
6.797094431825263794e-02,5.683023929595947266e-01
7.137975219742993815e-02,5.971317887306213379e-01
7.495951505264426828e-02,6.306043267250061035e-01
7.871880643948095391e-02,6.660940647125244141e-01
8.266662988553945268e-02,7.010414004325866699e-01
8.681244045394122255e-02,7.358433604240417480e-01
9.116616738826804900e-02,7.756964564323425293e-01
9.573823789316571187e-02,8.155957460403442383e-01
1.005396021075677521e-01,8.658323884010314941e-01
1.055817593303502860e-01,9.146164059638977051e-01
1.108767855612283332e-01,9.710391759872436523e-01
1.164373624228546150e-01,1.022465467453002930e+00
1.222768075333893617e-01,1.089484691619873047e+00
1.284091064022831463e-01,1.157644271850585938e+00
1.348489459256642375e-01,1.228157281875610352e+00
1.416117495615513144e-01,1.316829085350036621e+00
1.487137142691369318e-01,1.399315595626831055e+00
1.561718493006112873e-01,1.494951605796813965e+00
1.640040169384331947e-01,1.592172384262084961e+00
1.722289752756138992e-01,1.697679877281188965e+00
1.808664231414733592e-01,1.824484348297119141e+00
1.899370472804660370e-01,1.932092666625976562e+00
1.994625718970698680e-01,2.068673849105834961e+00
2.094658106853988788e-01,2.189435482025146484e+00
2.199707214681508594e-01,2.358879566192626953e+00
2.310024635757500500e-01,2.525755882263183594e+00
2.425874581031090826e-01,2.725243330001831055e+00
2.547534511883252084e-01,2.922231674194335938e+00
2.675295804648633036e-01,3.146731138229370117e+00
2.809464448463800945e-01,3.384537696838378906e+00
2.950361778113230748e-01,3.646208524703979492e+00
3.098325243628233250e-01,3.917477846145629883e+00
3.253709218481995458e-01,4.225071907043457031e+00
3.416885848316380536e-01,4.517632007598876953e+00
3.588245942233194152e-01,4.855001926422119141e+00
3.768199908784543584e-01,5.245394706726074219e+00
3.957178738904026383e-01,5.659207344055175781e+00
4.155635038132851067e-01,6.101336479187011719e+00
4.364044110613082839e-01,6.573780059814453125e+00
4.582905097444192055e-01,7.099956989288330078e+00
4.812742172129270690e-01,7.616517543792724609e+00
5.054105795974019877e-01,8.228683471679687500e+00
5.307574036445197319e-01,8.853786468505859375e+00
5.573753951646003291e-01,9.525468826293945312e+00
5.853283044224232290e-01,1.025534343719482422e+01
6.146830788195304374e-01,1.098447036743164062e+01
6.455100232336936639e-01,1.180803775787353516e+01
6.778829683995597488e-01,1.272159099578857422e+01
7.118794477337446747e-01,1.367581748962402344e+01
7.475808830278770634e-01,1.463447666168212891e+01
7.850727794543244098e-01,1.570469379425048828e+01
8.244449303516435679e-01,1.689608001708984375e+01
8.657916322802170495e-01,1.815605354309082031e+01
9.092119108631356861e-01,1.939082145690917969e+01
9.548097579532167645e-01,2.082999610900878906e+01
1.002694380694176379e+00,2.186440277099609375e+01
1.052980463072455963e+00,2.343199348449707031e+01
1.105788440586125132e+00,2.495840835571289062e+01
1.161244788688691187e+00,2.682666397094726562e+01
1.219482325698642011e+00,2.883751678466796875e+01
1.280640530900194252e+00,3.067829322814941406e+01
1.344865878597093944e+00,3.276818466186523438e+01
1.412312188919538469e+00,3.491137313842773438e+01
1.483140996224401098e+00,3.740139389038085938e+01
1.557521935971076799e+00,3.997679519653320312e+01
1.635633150999524554e+00,4.278629684448242188e+01
1.717661718183540076e+00,4.580923461914062500e+01
1.803804096481099517e+00,4.863901901245117188e+01
1.894266597454855594e+00,5.191836929321289062e+01
1.989265879389688019e+00,5.529212188720703125e+01
2.089029466190718942e+00,5.895984268188476562e+01
2.193796292304567519e+00,6.354332351684570312e+01
2.303817274968914308e+00,6.779806518554687500e+01
2.419355915160939841e+00,7.222120666503906250e+01
2.540688928683898506e+00,7.735033416748046875e+01
2.668106908903285834e+00,8.254939270019531250e+01
2.801915022719862147e+00,8.784153747558593750e+01
2.942433741446385032e+00,9.376953887939453125e+01
