# V, J(A/m2)
6.778829683995597488e-01,4.342702484130859375e+01
7.118794477337446747e-01,4.720455169677734375e+01
7.475808830278770634e-01,5.067942047119140625e+01
7.850727794543244098e-01,5.503633880615234375e+01
8.244449303516435679e-01,6.001937484741210938e+01
8.657916322802170495e-01,6.517340850830078125e+01
9.092119108631356861e-01,7.032035064697265625e+01
9.548097579532167645e-01,7.618018341064453125e+01
1.002694380694176379e+00,8.488954162597656250e+01
1.052980463072455963e+00,9.233286285400390625e+01
1.105788440586125132e+00,1.002944564819335938e+02
1.161244788688691187e+00,1.088958053588867188e+02
1.219482325698642011e+00,1.175738983154296875e+02
1.280640530900194252e+00,1.277085342407226562e+02
1.344865878597093944e+00,1.389943084716796875e+02
1.412312188919538469e+00,1.504636383056640625e+02
1.483140996224401098e+00,1.638071746826171875e+02
1.557521935971076799e+00,1.780896759033203125e+02
1.635633150999524554e+00,1.927313537597656250e+02
1.717661718183540076e+00,2.088674163818359375e+02
1.803804096481099517e+00,2.270947418212890625e+02
1.894266597454855594e+00,2.454229583740234375e+02
1.989265879389688019e+00,2.660502014160156250e+02
2.089029466190718942e+00,2.884270019531250000e+02
2.193796292304567519e+00,3.117093200683593750e+02
2.303817274968914308e+00,3.364427490234375000e+02
2.419355915160939841e+00,3.627060852050781250e+02
2.540688928683898506e+00,3.915666503906250000e+02
2.668106908903285834e+00,4.225221252441406250e+02
2.801915022719862147e+00,4.556335144042968750e+02
2.942433741446385032e+00,4.889698181152343750e+02
2.000000000000000389e-02,4.888982176780700684e-01
2.100301913217995919e-02,5.143073797225952148e-01
2.205634063333586706e-02,5.404585599899291992e-01
2.316248721539157160e-02,5.683034658432006836e-01
2.432410810668713882e-02,5.960121750831604004e-01
2.554398539689817921e-02,6.265316605567932129e-01
2.682504070015889405e-02,6.574604511260986328e-01
2.817034215234716366e-02,6.898174285888671875e-01
2.958311175929013298e-02,7.293946743011474609e-01
3.106673311348942534e-02,7.658599019050598145e-01
3.262475949784734985e-02,8.068582415580749512e-01
3.426092239580288273e-02,8.487877249717712402e-01
3.597914042825903214e-02,8.922236561775207520e-01
3.778352873870569062e-02,9.368989467620849609e-01
3.967840884901534249e-02,9.884722828865051270e-01
4.166831900951638995e-02,1.036512732505798340e+00
4.375802506813252640e-02,1.103886246681213379e+00
4.595253188461987520e-02,1.164400577545166016e+00
4.825709531723901269e-02,1.228663325309753418e+00
5.067723481057014034e-02,1.298088550567626953e+00
5.321874661461903355e-02,1.358852505683898926e+00
5.588771766687404552e-02,1.435721516609191895e+00
5.869054017056136996e-02,1.519174575805664062e+00
6.163392690401383461e-02,1.600322723388671875e+00
6.472492729781917364e-02,1.686287760734558105e+00
6.797094431825263794e-02,1.785707831382751465e+00
7.137975219742993815e-02,1.886828303337097168e+00
7.495951505264426828e-02,1.995280265808105469e+00
7.871880643948095391e-02,2.105390787124633789e+00
8.266662988553945268e-02,2.233597755432128906e+00
8.681244045394122255e-02,2.364667892456054688e+00
9.116616738826804900e-02,2.508520126342773438e+00
9.573823789316571187e-02,2.661483764648437500e+00
1.005396021075677521e-01,2.836449146270751953e+00
1.055817593303502860e-01,2.997761726379394531e+00
1.108767855612283332e-01,3.193268775939941406e+00
1.164373624228546150e-01,3.387883186340332031e+00
1.222768075333893617e-01,3.609810352325439453e+00
1.284091064022831463e-01,3.832660675048828125e+00
1.348489459256642375e-01,4.096126556396484375e+00
1.416117495615513144e-01,4.328873157501220703e+00
1.487137142691369318e-01,4.635892391204833984e+00
1.561718493006112873e-01,4.945058345794677734e+00
1.640040169384331947e-01,5.326920986175537109e+00
1.722289752756138992e-01,5.682311058044433594e+00
1.808664231414733592e-01,6.092475414276123047e+00
1.899370472804660370e-01,6.522797107696533203e+00
1.994625718970698680e-01,7.026306629180908203e+00
2.094658106853988788e-01,7.505917549133300781e+00
2.199707214681508594e-01,8.131048202514648438e+00
2.310024635757500500e-01,8.758100509643554688e+00
2.425874581031090826e-01,9.471119880676269531e+00
2.547534511883252084e-01,1.016108703613281250e+01
2.675295804648633036e-01,1.098430252075195312e+01
2.809464448463800945e-01,1.191023254394531250e+01
2.950361778113230748e-01,1.289661502838134766e+01
3.098325243628233250e-01,1.385572242736816406e+01
3.253709218481995458e-01,1.501258754730224609e+01
3.416885848316380536e-01,1.619857978820800781e+01
3.588245942233194152e-01,1.765985488891601562e+01
3.768199908784543584e-01,1.922209548950195312e+01
3.957178738904026383e-01,2.082205200195312500e+01
4.155635038132851067e-01,2.258161354064941406e+01
4.364044110613082839e-01,2.452473449707031250e+01
4.582905097444192055e-01,2.643353462219238281e+01
4.812742172129270690e-01,2.868265914916992188e+01
5.054105795974019877e-01,3.128670883178710938e+01
5.307574036445197319e-01,3.403559112548828125e+01
5.573753951646003291e-01,3.707736206054687500e+01
5.853283044224232290e-01,4.033308792114257812e+01
6.146830788195304374e-01,4.413479995727539062e+01
6.455100232336936639e-01,4.818940353393554688e+01
6.778829683995597488e-01,5.219608688354492188e+01
7.118794477337446747e-01,5.716458892822265625e+01
7.475808830278770634e-01,6.227697753906250000e+01
7.850727794543244098e-01,6.815604400634765625e+01
8.244449303516435679e-01,7.458129119873046875e+01
8.657916322802170495e-01,8.150507354736328125e+01
9.092119108631356861e-01,8.923352050781250000e+01
9.548097579532167645e-01,9.757373046875000000e+01
1.002694380694176379e+00,1.071611251831054688e+02
1.052980463072455963e+00,1.178707275390625000e+02
1.105788440586125132e+00,1.291082305908203125e+02
1.161244788688691187e+00,1.419732818603515625e+02
1.219482325698642011e+00,1.552967376708984375e+02
1.280640530900194252e+00,1.707358551025390625e+02
1.344865878597093944e+00,1.870593872070312500e+02
1.412312188919538469e+00,2.056578216552734375e+02
1.483140996224401098e+00,2.238577270507812500e+02
1.557521935971076799e+00,2.458450927734375000e+02
1.635633150999524554e+00,2.683430480957031250e+02
1.717661718183540076e+00,2.959214477539062500e+02
1.803804096481099517e+00,3.246622619628906250e+02
1.894266597454855594e+00,3.574181213378906250e+02
1.989265879389688019e+00,3.950836181640625000e+02
2.089029466190718942e+00,4.339044799804687500e+02
2.193796292304567519e+00,4.781770324707031250e+02
2.303817274968914308e+00,5.259916992187500000e+02
2.419355915160939841e+00,5.758078002929687500e+02
2.540688928683898506e+00,6.301519165039062500e+02
2.668106908903285834e+00,6.957434082031250000e+02
2.801915022719862147e+00,7.616641235351562500e+02
2.942433741446385032e+00,8.369744873046875000e+02
