# V, J(A/m2)
5.054105795974019877e-01,2.344692420959472656e+01
5.307574036445197319e-01,2.547290992736816406e+01
5.573753951646003291e-01,2.770723152160644531e+01
5.853283044224232290e-01,2.995431900024414062e+01
6.146830788195304374e-01,3.249086380004882812e+01
6.455100232336936639e-01,3.530053710937500000e+01
6.778829683995597488e-01,3.870739746093750000e+01
7.118794477337446747e-01,4.226266479492187500e+01
7.475808830278770634e-01,4.572857666015625000e+01
7.850727794543244098e-01,4.996875381469726562e+01
8.244449303516435679e-01,5.409437942504882812e+01
8.657916322802170495e-01,5.924505233764648438e+01
9.092119108631356861e-01,6.452158355712890625e+01
9.548097579532167645e-01,7.065094757080078125e+01
1.002694380694176379e+00,7.818467712402343750e+01
1.052980463072455963e+00,8.575988769531250000e+01
1.105788440586125132e+00,9.314991760253906250e+01
1.161244788688691187e+00,1.023598175048828125e+02
1.219482325698642011e+00,1.113725662231445312e+02
1.280640530900194252e+00,1.224409255981445312e+02
1.344865878597093944e+00,1.342810211181640625e+02
1.412312188919538469e+00,1.474726562500000000e+02
1.483140996224401098e+00,1.603985290527343750e+02
1.557521935971076799e+00,1.765286102294921875e+02
1.635633150999524554e+00,1.936780395507812500e+02
1.717661718183540076e+00,2.137997436523437500e+02
1.803804096481099517e+00,2.337402191162109375e+02
1.894266597454855594e+00,2.571603393554687500e+02
1.989265879389688019e+00,2.835559387207031250e+02
2.089029466190718942e+00,3.112803649902343750e+02
2.193796292304567519e+00,3.525701599121093750e+02
2.303817274968914308e+00,3.882608947753906250e+02
2.419355915160939841e+00,4.272581481933593750e+02
2.540688928683898506e+00,4.708300170898437500e+02
2.668106908903285834e+00,5.253079223632812500e+02
2.801915022719862147e+00,5.776206054687500000e+02
2.942433741446385032e+00,6.392665405273437500e+02
2.000000000000000389e-02,4.395615160465240479e-01
2.100301913217995919e-02,4.630940854549407959e-01
2.205634063333586706e-02,4.863089919090270996e-01
2.316248721539157160e-02,5.116773247718811035e-01
2.432410810668713882e-02,5.342383980751037598e-01
2.554398539689817921e-02,5.626485943794250488e-01
2.682504070015889405e-02,5.912205576896667480e-01
2.817034215234716366e-02,6.207128167152404785e-01
2.958311175929013298e-02,6.552633643150329590e-01
3.106673311348942534e-02,6.845641136169433594e-01
3.262475949784734985e-02,7.185919880867004395e-01
3.426092239580288273e-02,7.554488778114318848e-01
3.597914042825903214e-02,7.956986427307128906e-01
3.778352873870569062e-02,8.360891938209533691e-01
3.967840884901534249e-02,8.793565034866333008e-01
4.166831900951638995e-02,9.240430593490600586e-01
4.375802506813252640e-02,9.754721522331237793e-01
4.595253188461987520e-02,1.028878211975097656e+00
4.825709531723901269e-02,1.081540346145629883e+00
5.067723481057014034e-02,1.141654729843139648e+00
5.321874661461903355e-02,1.196450710296630859e+00
5.588771766687404552e-02,1.263356804847717285e+00
5.869054017056136996e-02,1.329896330833435059e+00
6.163392690401383461e-02,1.403943300247192383e+00
6.472492729781917364e-02,1.472212433815002441e+00
6.797094431825263794e-02,1.557334899902343750e+00
7.137975219742993815e-02,1.636811375617980957e+00
7.495951505264426828e-02,1.733449935913085938e+00
7.871880643948095391e-02,1.817912101745605469e+00
8.266662988553945268e-02,1.927156925201416016e+00
8.681244045394122255e-02,2.032034873962402344e+00
9.116616738826804900e-02,2.148165225982666016e+00
9.573823789316571187e-02,2.272891044616699219e+00
1.005396021075677521e-01,2.418580055236816406e+00
1.055817593303502860e-01,2.555655479431152344e+00
1.108767855612283332e-01,2.716125726699829102e+00
1.164373624228546150e-01,2.874968290328979492e+00
1.222768075333893617e-01,3.063693761825561523e+00
1.284091064022831463e-01,3.239023685455322266e+00
1.348489459256642375e-01,3.447916269302368164e+00
1.416117495615513144e-01,3.633157014846801758e+00
1.487137142691369318e-01,3.857412576675415039e+00
1.561718493006112873e-01,4.104706287384033203e+00
1.640040169384331947e-01,4.390933513641357422e+00
1.722289752756138992e-01,4.658397197723388672e+00
1.808664231414733592e-01,4.975057125091552734e+00
1.899370472804660370e-01,5.313718795776367188e+00
1.994625718970698680e-01,5.707565784454345703e+00
2.094658106853988788e-01,6.038805961608886719e+00
2.199707214681508594e-01,6.495570659637451172e+00
2.310024635757500500e-01,6.967998981475830078e+00
2.425874581031090826e-01,7.464941978454589844e+00
2.547534511883252084e-01,7.988971710205078125e+00
2.675295804648633036e-01,8.575330734252929688e+00
2.809464448463800945e-01,9.225236892700195312e+00
2.950361778113230748e-01,9.937867164611816406e+00
3.098325243628233250e-01,1.065187549591064453e+01
3.253709218481995458e-01,1.149087333679199219e+01
3.416885848316380536e-01,1.231603908538818359e+01
3.588245942233194152e-01,1.335507011413574219e+01
3.768199908784543584e-01,1.438353633880615234e+01
3.957178738904026383e-01,1.553739833831787109e+01
4.155635038132851067e-01,1.678039741516113281e+01
4.364044110613082839e-01,1.815148162841796875e+01
4.582905097444192055e-01,1.956931495666503906e+01
4.812742172129270690e-01,2.112620353698730469e+01
5.054105795974019877e-01,2.286540985107421875e+01
5.307574036445197319e-01,2.476781654357910156e+01
5.573753951646003291e-01,2.689526557922363281e+01
5.853283044224232290e-01,2.906114387512207031e+01
6.146830788195304374e-01,3.158368110656738281e+01
6.455100232336936639e-01,3.433454132080078125e+01
6.778829683995597488e-01,3.737992477416992188e+01
7.118794477337446747e-01,4.048986434936523438e+01
7.475808830278770634e-01,4.402735137939453125e+01
7.850727794543244098e-01,4.775305557250976562e+01
8.244449303516435679e-01,5.227718734741210938e+01
8.657916322802170495e-01,5.685826873779296875e+01
9.092119108631356861e-01,6.192837524414062500e+01
9.548097579532167645e-01,6.757381439208984375e+01
1.002694380694176379e+00,7.441390991210937500e+01
1.052980463072455963e+00,8.140533447265625000e+01
1.105788440586125132e+00,8.884206390380859375e+01
1.161244788688691187e+00,9.717201232910156250e+01
1.219482325698642011e+00,1.060909805297851562e+02
1.280640530900194252e+00,1.159833450317382812e+02
1.344865878597093944e+00,1.267765808105468750e+02
1.412312188919538469e+00,1.387678222656250000e+02
1.483140996224401098e+00,1.529351654052734375e+02
1.557521935971076799e+00,1.668548889160156250e+02
1.635633150999524554e+00,1.839079895019531250e+02
1.717661718183540076e+00,2.016554412841796875e+02
1.803804096481099517e+00,2.198459777832031250e+02
1.894266597454855594e+00,2.416124877929687500e+02
1.989265879389688019e+00,2.668786010742187500e+02
2.089029466190718942e+00,2.923968811035156250e+02
2.193796292304567519e+00,3.276170349121093750e+02
2.303817274968914308e+00,3.604571228027343750e+02
2.419355915160939841e+00,4.000160217285156250e+02
2.540688928683898506e+00,4.399967041015625000e+02
2.668106908903285834e+00,4.852571716308593750e+02
2.801915022719862147e+00,5.324427490234375000e+02
2.942433741446385032e+00,5.914752807617187500e+02
