# V, J(A/m2)
6.797094431825263794e-02,1.889500379562377930e+00
7.137975219742993815e-02,1.987535357475280762e+00
7.495951505264426828e-02,2.106909275054931641e+00
7.871880643948095391e-02,2.220349550247192383e+00
8.266662988553945268e-02,2.339567422866821289e+00
8.681244045394122255e-02,2.468286991119384766e+00
9.116616738826804900e-02,2.604182958602905273e+00
9.573823789316571187e-02,2.820561170578002930e+00
1.005396021075677521e-01,2.994493246078491211e+00
1.055817593303502860e-01,3.157155752182006836e+00
1.108767855612283332e-01,3.350425481796264648e+00
1.164373624228546150e-01,3.532718896865844727e+00
1.222768075333893617e-01,3.772010326385498047e+00
1.284091064022831463e-01,3.989009618759155273e+00
1.348489459256642375e-01,4.274304866790771484e+00
1.416117495615513144e-01,4.580204963684082031e+00
1.487137142691369318e-01,4.866015434265136719e+00
1.561718493006112873e-01,5.178690433502197266e+00
1.640040169384331947e-01,5.520009994506835938e+00
1.722289752756138992e-01,5.872244834899902344e+00
1.808664231414733592e-01,6.308885574340820312e+00
1.899370472804660370e-01,6.734770774841308594e+00
1.994625718970698680e-01,7.227697372436523438e+00
2.094658106853988788e-01,7.676093578338623047e+00
2.199707214681508594e-01,8.289663314819335938e+00
2.310024635757500500e-01,8.844790458679199219e+00
2.425874581031090826e-01,9.509784698486328125e+00
2.547534511883252084e-01,1.016589355468750000e+01
2.675295804648633036e-01,1.090310478210449219e+01
2.809464448463800945e-01,1.168719863891601562e+01
2.950361778113230748e-01,1.257033443450927734e+01
3.098325243628233250e-01,1.363888168334960938e+01
3.253709218481995458e-01,1.466311359405517578e+01
3.416885848316380536e-01,1.561910915374755859e+01
3.588245942233194152e-01,1.685083007812500000e+01
3.768199908784543584e-01,1.832663917541503906e+01
3.957178738904026383e-01,1.975077056884765625e+01
4.155635038132851067e-01,2.137780189514160156e+01
4.364044110613082839e-01,2.290914916992187500e+01
4.582905097444192055e-01,2.534313011169433594e+01
4.812742172129270690e-01,2.726716232299804688e+01
5.054105795974019877e-01,2.945899963378906250e+01
5.307574036445197319e-01,3.172223472595214844e+01
5.573753951646003291e-01,3.471164703369140625e+01
5.853283044224232290e-01,3.754125976562500000e+01
6.146830788195304374e-01,4.026252746582031250e+01
6.455100232336936639e-01,4.355044937133789062e+01
6.778829683995597488e-01,4.773538970947265625e+01
7.118794477337446747e-01,5.147269439697265625e+01
7.475808830278770634e-01,5.595744323730468750e+01
7.850727794543244098e-01,6.011951446533203125e+01
8.244449303516435679e-01,6.624761199951171875e+01
8.657916322802170495e-01,7.163006591796875000e+01
9.092119108631356861e-01,7.679069519042968750e+01
9.548097579532167645e-01,8.308678436279296875e+01
1.002694380694176379e+00,9.104261016845703125e+01
1.052980463072455963e+00,9.883467864990234375e+01
1.105788440586125132e+00,1.074394607543945312e+02
1.161244788688691187e+00,1.162579803466796875e+02
1.219482325698642011e+00,1.260823211669921875e+02
1.280640530900194252e+00,1.365645904541015625e+02
1.344865878597093944e+00,1.479186096191406250e+02
1.412312188919538469e+00,1.602260742187500000e+02
1.483140996224401098e+00,1.765656433105468750e+02
1.557521935971076799e+00,1.913457031250000000e+02
1.635633150999524554e+00,2.080197601318359375e+02
1.717661718183540076e+00,2.245929107666015625e+02
1.803804096481099517e+00,2.436096801757812500e+02
1.894266597454855594e+00,2.645165405273437500e+02
1.989265879389688019e+00,2.869203186035156250e+02
2.089029466190718942e+00,3.106647338867187500e+02
2.193796292304567519e+00,3.471405029296875000e+02
2.303817274968914308e+00,3.760369567871093750e+02
2.419355915160939841e+00,4.071873779296875000e+02
2.540688928683898506e+00,4.385346374511718750e+02
2.668106908903285834e+00,4.789227600097656250e+02
2.801915022719862147e+00,5.178775024414062500e+02
2.942433741446385032e+00,5.584104003906250000e+02
