# V, J(A/m2)
5.307574036445197319e-01,4.407902526855468750e+01
5.573753951646003291e-01,4.811060714721679688e+01
5.853283044224232290e-01,5.208987045288085938e+01
6.146830788195304374e-01,5.673682785034179688e+01
6.455100232336936639e-01,6.173849105834960938e+01
6.778829683995597488e-01,6.669948577880859375e+01
7.118794477337446747e-01,7.251853179931640625e+01
7.475808830278770634e-01,7.905667114257812500e+01
7.850727794543244098e-01,8.628195953369140625e+01
8.244449303516435679e-01,9.384558868408203125e+01
8.657916322802170495e-01,1.023627548217773438e+02
9.092119108631356861e-01,1.122345199584960938e+02
9.548097579532167645e-01,1.220419921875000000e+02
1.002694380694176379e+00,1.299311218261718750e+02
1.052980463072455963e+00,1.422513885498046875e+02
1.105788440586125132e+00,1.551386260986328125e+02
1.161244788688691187e+00,1.695313110351562500e+02
1.219482325698642011e+00,1.848970184326171875e+02
1.280640530900194252e+00,2.019410400390625000e+02
1.344865878597093944e+00,2.198958587646484375e+02
1.412312188919538469e+00,2.400328674316406250e+02
1.483140996224401098e+00,2.661232604980468750e+02
1.557521935971076799e+00,2.906181945800781250e+02
1.635633150999524554e+00,3.184738159179687500e+02
1.717661718183540076e+00,3.482732543945312500e+02
1.803804096481099517e+00,3.788482055664062500e+02
1.894266597454855594e+00,4.138584594726562500e+02
1.989265879389688019e+00,4.528817749023437500e+02
2.089029466190718942e+00,4.963508300781250000e+02
2.193796292304567519e+00,5.508688354492187500e+02
2.303817274968914308e+00,6.044251708984375000e+02
2.419355915160939841e+00,6.563963623046875000e+02
2.540688928683898506e+00,7.193583984375000000e+02
2.668106908903285834e+00,7.909109497070312500e+02
2.801915022719862147e+00,8.631986694335937500e+02
2.942433741446385032e+00,9.447151489257812500e+02
2.000000000000000389e-02,7.284853458404541016e-01
2.100301913217995919e-02,7.695160508155822754e-01
2.205634063333586706e-02,8.001410961151123047e-01
2.316248721539157160e-02,8.445422053337097168e-01
2.432410810668713882e-02,8.835631012916564941e-01
2.554398539689817921e-02,9.283834695816040039e-01
2.682504070015889405e-02,9.746966361999511719e-01
2.817034215234716366e-02,1.025392889976501465e+00
2.958311175929013298e-02,1.075560212135314941e+00
3.106673311348942534e-02,1.128989100456237793e+00
3.262475949784734985e-02,1.183888196945190430e+00
3.426092239580288273e-02,1.246090173721313477e+00
3.597914042825903214e-02,1.306588888168334961e+00
3.778352873870569062e-02,1.372986078262329102e+00
3.967840884901534249e-02,1.440409183502197266e+00
4.166831900951638995e-02,1.511483669281005859e+00
4.375802506813252640e-02,1.612741827964782715e+00
4.595253188461987520e-02,1.698706746101379395e+00
4.825709531723901269e-02,1.782655358314514160e+00
5.067723481057014034e-02,1.881104111671447754e+00
5.321874661461903355e-02,1.956784963607788086e+00
5.588771766687404552e-02,2.059414386749267578e+00
5.869054017056136996e-02,2.158869504928588867e+00
6.163392690401383461e-02,2.270373582839965820e+00
6.472492729781917364e-02,2.399072170257568359e+00
6.797094431825263794e-02,2.526131629943847656e+00
7.137975219742993815e-02,2.645399808883666992e+00
7.495951505264426828e-02,2.788115262985229492e+00
7.871880643948095391e-02,2.931973934173583984e+00
8.266662988553945268e-02,3.090315103530883789e+00
8.681244045394122255e-02,3.236448764801025391e+00
9.116616738826804900e-02,3.400838136672973633e+00
9.573823789316571187e-02,3.649764060974121094e+00
1.005396021075677521e-01,3.854639530181884766e+00
1.055817593303502860e-01,4.031768321990966797e+00
1.108767855612283332e-01,4.268699169158935547e+00
1.164373624228546150e-01,4.476648330688476562e+00
1.222768075333893617e-01,4.740962028503417969e+00
1.284091064022831463e-01,4.990967750549316406e+00
1.348489459256642375e-01,5.285254955291748047e+00
1.416117495615513144e-01,5.658106803894042969e+00
1.487137142691369318e-01,5.971845626831054688e+00
1.561718493006112873e-01,6.325440883636474609e+00
1.640040169384331947e-01,6.689182758331298828e+00
1.722289752756138992e-01,7.080536842346191406e+00
1.808664231414733592e-01,7.524207592010498047e+00
1.899370472804660370e-01,7.947753429412841797e+00
1.994625718970698680e-01,8.417251586914062500e+00
2.094658106853988788e-01,9.104743003845214844e+00
2.199707214681508594e-01,9.706138610839843750e+00
2.310024635757500500e-01,1.031651401519775391e+01
2.425874581031090826e-01,1.098011302947998047e+01
2.547534511883252084e-01,1.164341163635253906e+01
2.675295804648633036e-01,1.236028099060058594e+01
2.809464448463800945e-01,1.315396404266357422e+01
2.950361778113230748e-01,1.401872825622558594e+01
3.098325243628233250e-01,1.517362403869628906e+01
3.253709218481995458e-01,1.617440605163574219e+01
3.416885848316380536e-01,1.717099571228027344e+01
3.588245942233194152e-01,1.827536010742187500e+01
3.768199908784543584e-01,1.960704994201660156e+01
3.957178738904026383e-01,2.086323738098144531e+01
4.155635038132851067e-01,2.228194999694824219e+01
4.364044110613082839e-01,2.369522666931152344e+01
4.582905097444192055e-01,2.586689376831054688e+01
4.812742172129270690e-01,2.757379722595214844e+01
5.054105795974019877e-01,2.940269660949707031e+01
5.307574036445197319e-01,3.144998741149902344e+01
5.573753951646003291e-01,3.395207595825195312e+01
5.853283044224232290e-01,3.631184768676757812e+01
6.146830788195304374e-01,3.864137649536132812e+01
6.455100232336936639e-01,4.148050308227539062e+01
6.778829683995597488e-01,4.510488128662109375e+01
7.118794477337446747e-01,4.828491210937500000e+01
7.475808830278770634e-01,5.178762435913085938e+01
7.850727794543244098e-01,5.532165908813476562e+01
8.244449303516435679e-01,5.987405395507812500e+01
8.657916322802170495e-01,6.407860565185546875e+01
9.092119108631356861e-01,6.841079711914062500e+01
9.548097579532167645e-01,7.317154693603515625e+01
1.002694380694176379e+00,7.889292907714843750e+01
1.052980463072455963e+00,8.479455566406250000e+01
1.105788440586125132e+00,9.100563049316406250e+01
1.161244788688691187e+00,9.757112121582031250e+01
1.219482325698642011e+00,1.054518661499023438e+02
1.280640530900194252e+00,1.128576812744140625e+02
1.344865878597093944e+00,1.213616256713867188e+02
1.412312188919538469e+00,1.305058441162109375e+02
1.483140996224401098e+00,1.409896545410156250e+02
1.557521935971076799e+00,1.516101989746093750e+02
1.635633150999524554e+00,1.629489898681640625e+02
1.717661718183540076e+00,1.749164733886718750e+02
1.803804096481099517e+00,1.882319030761718750e+02
1.894266597454855594e+00,2.025516815185546875e+02
1.989265879389688019e+00,2.169935150146484375e+02
2.089029466190718942e+00,2.330297546386718750e+02
2.193796292304567519e+00,2.520142822265625000e+02
2.303817274968914308e+00,2.703161621093750000e+02
2.419355915160939841e+00,2.896730041503906250e+02
2.540688928683898506e+00,3.115821228027343750e+02
2.668106908903285834e+00,3.378227233886718750e+02
2.801915022719862147e+00,3.613141174316406250e+02
2.942433741446385032e+00,3.883779296875000000e+02
