number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_E_v,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
172,0.009234506631062499,0.8755512897029798,2026-03-19 21:27:52.304711,2026-03-19 21:27:53.611941,0 days 00:00:01.307230,4.319317692943553,5.461123537494705,0.9723542126106088,48.40830545410283,50.656872099270345,4.379017340041488,0.12068069447448501,4.200000043430672,3.28e-07,1.0000000000000014e-18,2.0000000000000017e-17,3.0000000000000015e-07,-15.82986621243128,2,,COMPLETE
173,0.01960364852846649,0.5943521415048253,2026-03-19 21:27:53.612937,2026-03-19 21:27:55.077226,0 days 00:00:01.464289,4.274762198714942,5.444320065674816,0.894590685148065,48.461194170917985,52.9158560976519,4.46802014222029,0.025440029126160345,4.31044456967978,3.289101223935627e-07,3.424394212420533e-15,1.6500490700262868e-18,2.0624927885590897e-08,-15.028798103618811,2,,COMPLETE
174,0.07708598460532792,0.2824290063319977,2026-03-19 21:27:55.078223,2026-03-19 21:27:56.872265,0 days 00:00:01.794042,4.474992263779573,5.428225727508826,0.6278086682644848,47.015514431318266,52.592850979375235,4.242448280089025,0.1657172305376031,4.297392376074799,3.2496318478803284e-07,6.537940805669209e-16,3.622671752270718e-15,1.132591000516473e-08,-14.184065506104531,2,,COMPLETE
175,0.09891027057200666,0.16121274225317764,2026-03-19 21:27:56.873262,2026-03-19 21:27:58.387234,0 days 00:00:01.513972,4.357132264358259,5.432761154294956,0.5785200232628642,48.74355087388621,52.670342316823174,4.257718294936943,0.10449185059661723,4.4306227942995795,3.2513524628852766e-07,7.156548555121092e-17,4.996183632254113e-16,7.06873327170212e-08,-17.735627279006543,2,,COMPLETE
176,0.032026440815158784,0.1305153697620101,2026-03-19 21:27:58.388231,2026-03-19 21:27:59.640073,0 days 00:00:01.251842,4.3405450647496435,5.492885541501811,0.57,48.87812692941407,51.66024390511839,4.388114325381594,0.0,4.200000043430672,3.265130796589844e-07,1.2909151900922188e-17,1.228180185596594e-16,3.0000000000000015e-07,-16.354444994345954,2,,COMPLETE
177,0.009234506631062499,0.9203701422875659,2026-03-19 21:27:59.641076,2026-03-19 21:28:00.519156,0 days 00:00:00.878080,4.319317692943553,5.461123537494705,0.9723542126106088,48.40830545410283,50.656872099270345,4.379017340041488,0.0,4.200000043430672,3.28e-07,1.0000000000000014e-18,2.9772685217871826e-18,7.123805191365555e-07,-15.82986621243128,2,,COMPLETE
178,0.05803469276110808,0.13081315359353493,2026-03-19 21:28:00.520150,2026-03-19 21:28:01.742100,0 days 00:00:01.221950,4.474992263779573,5.483600938974763,0.6278086682644848,47.015514431318266,51.925609867956574,4.242448280089025,0.1657172305376031,4.297392376074799,3.2851250661203817e-07,5.16490050665658e-15,3.622671752270718e-15,2.1362158410193057e-07,-14.301924175108173,2,,COMPLETE
179,0.02414925082361519,0.33184336113434937,2026-03-19 21:28:01.743097,2026-03-19 21:28:03.169360,0 days 00:00:01.426263,4.2223619126253364,5.318170377051642,0.5040499620973403,46.46155446727974,54.48450860891741,4.2320487918709855,0.22780909322206205,4.395657924387645,3.2707486900095467e-07,3.830181948329359e-18,4.2798773807301617e-17,2.0220610104195532e-08,-17.437008044345987,2,,COMPLETE
180,,,2026-03-19 21:28:03.171354,2026-03-19 21:28:03.261057,0 days 00:00:00.089703,4.43779103536699,5.450920596252912,0.5341968161373091,49.043557213351974,53.02163495745108,4.287879233956659,0.10499110346299284,4.223927318064577,3.2707486900095467e-07,8.681442506183188e-18,3.029556963807351e-18,4.1368263514458885e-07,-17.617191031775373,2,,PRUNED
181,0.030901315618785206,0.11761652810998084,2026-03-19 21:28:03.263049,2026-03-19 21:28:04.494466,0 days 00:00:01.231417,4.318470229328691,5.450920596252912,0.5341968161373091,49.043557213351974,53.24357663931989,4.287879233956659,0.10499110346299284,4.223927318064577,3.318023860686569e-07,8.681442506183188e-18,3.029556963807351e-18,4.1368263514458885e-07,-16.014633997772194,2,,COMPLETE
182,0.02536902521853603,0.21984011477959184,2026-03-19 21:28:04.496460,2026-03-19 21:28:05.730711,0 days 00:00:01.234251,4.2896184817788905,5.3389215009924795,0.6027730447351021,48.40830545410283,52.47526554884281,4.2806985693121815,0.001794598390525459,4.200000043430672,3.31976483133612e-07,1.0000000000000014e-18,1.0012362898446848e-18,3.0000000000000015e-07,-15.469268654277602,2,,COMPLETE
183,0.008678183142578611,0.3194705528074573,2026-03-19 21:28:05.732705,2026-03-19 21:28:07.482425,0 days 00:00:01.749720,4.319317692943553,5.322051452369053,0.6234258800974195,47.40579182949398,51.0877543582062,4.438413411955139,0.1385209548403867,4.28392459002068,3.3111952124065384e-07,7.253884784914862e-17,6.133336401824595e-17,1.4319527885726454e-08,-16.08878287558526,2,,COMPLETE
184,0.03610969982825142,0.4249293611115009,2026-03-19 21:28:07.483421,2026-03-19 21:28:08.881268,0 days 00:00:01.397847,4.274762198714942,5.473461660257004,0.709300353545788,48.461194170917985,52.058076778030454,4.2320487918709855,0.22780909322206205,4.31044456967978,3.289101223935627e-07,9.732146481911272e-18,1.6500490700262868e-18,3.775736500346297e-07,-17.617191031775373,2,,COMPLETE
185,,,2026-03-19 21:28:08.882265,2026-03-19 21:28:08.954027,0 days 00:00:00.071762,4.441526744484762,5.449611452906668,0.8496938332653581,46.46155446727974,53.02163495745108,4.203314971871548,0.22780909322206205,4.395657924387645,3.2707486900095467e-07,9.732146481911272e-18,1.270434807853579e-15,1.9529672327164648e-08,-17.617191031775373,2,,PRUNED
186,0.015056661678910845,0.13973388145738005,2026-03-19 21:28:08.955027,2026-03-19 21:28:10.157582,0 days 00:00:01.202555,4.318470229328691,5.450920596252912,0.5341968161373091,49.043557213351974,53.24357663931989,4.2806985693121815,0.001794598390525459,4.223927318064577,3.31976483133612e-07,3.012382076275439e-17,3.029556963807351e-18,8.958036117837931e-08,-15.469268654277602,2,,COMPLETE
187,0.03419244979624904,0.8641744277877447,2026-03-19 21:28:10.158578,2026-03-19 21:28:11.490957,0 days 00:00:01.332379,4.319317692943553,5.461354902096821,0.9723542126106088,48.74355087388621,52.670342316823174,4.379017340041488,0.1385209548403867,4.26842422655809,3.2736747967736617e-07,1.2888140741785218e-18,4.16653459989906e-18,3.0000000000000015e-07,-14.236236546548975,2,,COMPLETE
188,0.03388559213019869,0.26354936060473666,2026-03-19 21:28:11.491953,2026-03-19 21:28:12.815579,0 days 00:00:01.323626,4.262588909121974,5.429101374072935,0.6098708689929346,46.99495883646728,52.670342316823174,4.257718294936943,0.07133102959515804,4.4306227942995795,3.28023156757562e-07,1.2888140741785218e-18,1.2855038114384528e-18,2.682994251500255e-08,-15.053807940147776,2,,COMPLETE
189,0.04516204588188414,0.03084912836964159,2026-03-19 21:28:12.816576,2026-03-19 21:28:14.169084,0 days 00:00:01.352508,4.267714831225531,5.453576746965657,0.5282255481925329,47.55837951903595,51.92160066737277,4.388114325381594,0.14231859359146662,4.43294945494321,3.2514050297916917e-07,2.4128326032315544e-16,2.4773151053990014e-17,1.3244702486855526e-07,-17.319963379327806,2,,COMPLETE
190,0.016356417752304647,0.10446054959374643,2026-03-19 21:28:14.171079,2026-03-19 21:28:15.430947,0 days 00:00:01.259868,4.228569930482258,5.462262024503001,0.6126217948762744,46.46155446727974,52.058076778030454,4.2320487918709855,0.0,4.200000043430672,3.28e-07,9.732146481911272e-18,1.667320306209928e-15,3.775736500346297e-07,-17.617191031775373,2,,COMPLETE
191,0.01332724639946112,0.12290360034422322,2026-03-19 21:28:15.432940,2026-03-19 21:28:16.682297,0 days 00:00:01.249357,4.228569930482258,5.483600938974763,0.6278086682644848,47.015514431318266,51.925609867956574,4.362478392556494,0.0,4.200000043430672,3.28e-07,6.9476478575222e-18,3.622671752270718e-15,2.1362158410193057e-07,-16.354444994345954,2,,COMPLETE
192,0.034468111006661,0.20639451785485172,2026-03-19 21:28:16.684290,2026-03-19 21:28:17.954074,0 days 00:00:01.269784,4.2896184817788905,5.384084438221923,0.6027730447351021,48.99896687549282,52.47526554884281,4.381119018992183,0.12680647595940794,4.249754159238055,3.288047973099024e-07,3.012382076275439e-17,7.715643578846318e-17,8.958036117837931e-08,-14.09008871289361,2,,COMPLETE
193,0.03641654026015586,0.10740006772701093,2026-03-19 21:28:17.956068,2026-03-19 21:28:19.211573,0 days 00:00:01.255505,4.230174928046367,5.358429573185043,0.5501837426122003,46.61422130712124,53.49004639041133,4.223625337340381,0.08462684697157842,4.269487413224854,3.2553698165642697e-07,9.732146481911272e-18,1.1762889558805954e-17,8.016219822808743e-08,-15.759861727743441,2,,COMPLETE
194,0.04043305155867217,0.14668904760413304,2026-03-19 21:28:19.212570,2026-03-19 21:28:20.510261,0 days 00:00:01.297691,4.267714831225531,5.492885541501811,0.57,48.40830545410283,51.92160066737277,4.388114325381594,0.0,4.200000043430672,3.28e-07,7.546229783695509e-17,2.0000000000000017e-17,1.5558799504293026e-07,-17.498017643910664,2,,COMPLETE
195,0.0391068216536144,0.14286762139739034,2026-03-19 21:28:20.512261,2026-03-19 21:28:21.781040,0 days 00:00:01.268779,4.259511849843952,5.493272243106385,0.6278086682644848,46.99495883646728,53.56774490080193,4.307441375996442,0.07133102959515804,4.402697278374927,3.28023156757562e-07,9.344376494123458e-15,3.4676098402748415e-16,2.682994251500255e-08,-15.053807940147776,2,,COMPLETE
196,0.0594015853917222,0.33084624405537777,2026-03-19 21:28:21.783033,2026-03-19 21:28:23.154479,0 days 00:00:01.371446,4.3531490470751235,5.478653186546921,0.7787247246520914,49.16542098564271,52.28892031697784,4.360857583653104,0.11990900582921987,4.312301866839118,3.291978371285337e-07,6.537940805669209e-16,4.996183632254113e-16,7.368004600434728e-08,-16.231242767626767,2,,COMPLETE
197,0.04751430042593519,0.112378350269356,2026-03-19 21:28:23.155482,2026-03-19 21:28:24.406322,0 days 00:00:01.250840,4.259511849843952,5.483600938974763,0.6278086682644848,46.99495883646728,53.56774490080193,4.242448280089025,0.07133102959515804,4.359259570733734,3.28023156757562e-07,9.344376494123458e-15,3.4676098402748415e-16,2.2355322111065197e-08,-15.053807940147776,2,,COMPLETE
198,0.030587572598622315,0.054812391019473924,2026-03-19 21:28:24.407319,2026-03-19 21:28:25.596369,0 days 00:00:01.189050,4.34876373358029,5.492885541501811,0.5282255481925329,47.13750964873863,51.92160066737277,4.408754799560823,0.034827626594469585,4.43294945494321,3.2466300872574805e-07,7.546229783695509e-17,5.5664498079681235e-15,6.690676032737693e-07,-14.329893448042021,2,,COMPLETE
199,0.011677102352442586,0.674096665918344,2026-03-19 21:28:25.597373,2026-03-19 21:28:26.783426,0 days 00:00:01.186053,4.274762198714942,5.444320065674816,0.8060235025522122,49.09144350481227,52.47526554884281,4.257391140359348,0.025440029126160345,4.244081571429584,3.289101223935627e-07,3.424394212420533e-15,1.0012362898446848e-18,7.573862214830045e-07,-15.469268654277602,2,,COMPLETE
200,,,2026-03-19 21:28:26.785420,2026-03-19 21:28:26.877116,0 days 00:00:00.091696,4.428468419713068,5.444320065674816,0.709300353545788,49.0897139125683,53.02163495745108,4.2320487918709855,0.22780909322206205,4.395657924387645,3.306850789096708e-07,2.3493739337492107e-17,4.2798773807301617e-17,2.0624927885590897e-08,-15.774120073656754,2,,PRUNED
201,0.06695738323250726,0.357485465641818,2026-03-19 21:28:26.878112,2026-03-19 21:28:28.373262,0 days 00:00:01.495150,4.319317692943553,5.393511206513984,0.709300353545788,46.46155446727974,54.28184644801791,4.379017340041488,0.22780909322206205,4.301151923701084,3.240046272795731e-07,9.732146481911272e-18,6.133336401824595e-17,3.775736500346297e-07,-17.617191031775373,2,,COMPLETE
202,0.02471158346650375,0.3217143098488228,2026-03-19 21:28:28.374258,2026-03-19 21:28:29.488558,0 days 00:00:01.114300,4.2532925735181255,5.461893342011245,0.5785200232628642,46.204645149645756,53.6741958102092,4.229673149019113,0.10449185059661723,4.312301866839118,3.2514050297916917e-07,2.4128326032315544e-16,4.996183632254113e-16,1.9529672327164648e-08,-17.735627279006543,2,,COMPLETE
203,0.04280507690552664,0.7448643362866563,2026-03-19 21:28:29.489555,2026-03-19 21:28:30.898874,0 days 00:00:01.409319,4.274762198714942,5.444320065674816,0.894590685148065,48.461194170917985,50.84664280938357,4.287879233956659,0.10499110346299284,4.223927318064577,3.289101223935627e-07,1.1318001284252086e-16,3.029556963807351e-18,2.0624927885590897e-08,-15.028798103618811,2,,COMPLETE
204,0.019253828613801434,0.3050958274866171,2026-03-19 21:28:30.899871,2026-03-19 21:28:32.360021,0 days 00:00:01.460150,4.319317692943553,5.449611452906668,0.709300353545788,46.46155446727974,54.28184644801791,4.379017340041488,0.1385209548403867,4.395657924387645,3.2707486900095467e-07,9.732146481911272e-18,4.2798773807301617e-17,2.3795477341450494e-08,-15.82986621243128,2,,COMPLETE
205,0.030485251917950262,0.504275203911201,2026-03-19 21:28:32.361018,2026-03-19 21:28:33.646753,0 days 00:00:01.285735,4.228569930482258,5.391516499246786,0.8063943997049374,49.16694904981463,52.47526554884281,4.388114325381594,0.0,4.200000043430672,3.2980163283089326e-07,3.012382076275439e-17,2.0000000000000017e-17,8.016219822808743e-08,-15.896159196151439,3,,COMPLETE
206,0.033277270236763044,0.218662081679348,2026-03-19 21:28:33.647750,2026-03-19 21:28:35.086970,0 days 00:00:01.439220,4.228569930482258,5.492885541501811,0.894590685148065,49.41535897155663,54.046217726724336,4.373219613254914,0.0,4.31044456967978,3.2466300872574805e-07,7.546229783695509e-17,5.5664498079681235e-15,1.0151118582893749e-08,-14.329893448042021,3,,COMPLETE
207,0.011298308606169408,0.19568316606093658,2026-03-19 21:28:35.088963,2026-03-19 21:28:36.316885,0 days 00:00:01.227922,4.230174928046367,5.391516499246786,0.6027730447351021,49.043557213351974,51.84966475501325,4.287879233956659,0.10499110346299284,4.223927318064577,3.318023860686569e-07,3.012382076275439e-17,2.0000000000000017e-17,8.016219822808743e-08,-15.896159196151439,3,,COMPLETE
208,0.039832419086130555,0.44125256989870715,2026-03-19 21:28:36.317882,2026-03-19 21:28:37.487996,0 days 00:00:01.170114,4.2896184817788905,5.3389215009924795,0.6126217948762744,46.46155446727974,52.47526554884281,4.2806985693121815,0.001794598390525459,4.200000043430672,3.31976483133612e-07,2.536794561548807e-16,1.667320306209928e-15,3.775736500346297e-07,-15.469268654277602,3,,COMPLETE
209,0.014044005357244007,0.7150563989572002,2026-03-19 21:28:37.489989,2026-03-19 21:28:38.862431,0 days 00:00:01.372442,4.356601063939713,5.456853027108453,0.9723542126106088,48.40830545410283,52.47526554884281,4.2806985693121815,0.20262683143865845,4.200000043430672,3.28e-07,1.0000000000000014e-18,8.120410526728592e-16,2.887095249334018e-07,-15.82986621243128,3,,COMPLETE
210,0.005544144357955239,0.3139468076008095,2026-03-19 21:28:38.863428,2026-03-19 21:28:40.197996,0 days 00:00:01.334568,4.319317692943553,5.3279828163718,0.6027730447351021,48.14132427045731,52.47526554884281,4.41547464996025,0.0,4.244081571429584,3.28e-07,1.0000000000000014e-18,2.0000000000000017e-17,8.016219822808743e-08,-15.896159196151439,3,,COMPLETE
211,0.01920109346508117,0.1523180684730852,2026-03-19 21:28:40.198993,2026-03-19 21:28:41.442903,0 days 00:00:01.243910,4.228569930482258,5.391516499246786,0.6027730447351021,48.87284897349803,51.0877543582062,4.362478392556494,0.0,4.244081571429584,3.29370605436416e-07,3.012382076275439e-17,1.194648300265504e-16,8.016219822808743e-08,-15.117300684957254,3,,COMPLETE
212,0.028820433126210535,0.5121049981990473,2026-03-19 21:28:41.443905,2026-03-19 21:28:42.883124,0 days 00:00:01.439219,4.2223619126253364,5.449611452906668,0.9013380254255304,46.46155446727974,53.02163495745108,4.2320487918709855,0.10499110346299284,4.395657924387645,3.318023860686569e-07,1.2888140741785218e-18,4.2798773807301617e-17,2.0220610104195532e-08,-17.617191031775373,3,,COMPLETE
213,0.08494771370176835,0.45272100439260776,2026-03-19 21:28:42.885118,2026-03-19 21:28:44.611385,0 days 00:00:01.726267,4.356601063939713,5.456853027108453,0.6027730447351021,48.87812692941407,54.06389256657432,4.408290247795226,0.20262683143865845,4.320031936110287,3.2899662403831355e-07,1.04611587673262e-16,7.573533107199795e-15,4.745920302776288e-08,-16.0871661002701,3,,COMPLETE
214,0.0167657917755394,0.12555464671556074,2026-03-19 21:28:44.612382,2026-03-19 21:28:45.839753,0 days 00:00:01.227371,4.228569930482258,5.462262024503001,0.57,49.043557213351974,53.90302431415357,4.362478392556494,0.14231859359146662,4.200000043430672,3.2514050297916917e-07,2.4128326032315544e-16,8.989515692359632e-17,4.1368263514458885e-07,-16.014633997772194,3,,COMPLETE
215,,,2026-03-19 21:28:45.841746,2026-03-19 21:28:45.912511,0 days 00:00:00.070765,4.447231011603901,5.461123537494705,0.5628772404334216,47.40579182949398,54.28184644801791,4.295085646075975,0.1385209548403867,4.301151923701084,3.28e-07,5.351209735926775e-15,6.133336401824595e-17,2.3795477341450494e-08,-16.354444994345954,3,,PRUNED
216,0.026400116284606444,0.3836312985874688,2026-03-19 21:28:45.913508,2026-03-19 21:28:47.188826,0 days 00:00:01.275318,4.259511849843952,5.492885541501811,0.5506619147538803,46.99495883646728,53.56774490080193,4.242448280089025,0.11990900582921987,4.460051177614863,3.265130796589844e-07,9.344376494123458e-15,7.823434214204783e-15,2.2355322111065197e-08,-15.053807940147776,3,,COMPLETE
217,0.024121900309338785,0.26215866351640416,2026-03-19 21:28:47.190820,2026-03-19 21:28:48.464602,0 days 00:00:01.273782,4.262588909121974,5.3595566078126335,0.6027730447351021,48.74355087388621,52.670342316823174,4.257718294936943,0.20262683143865845,4.288806446987535,3.29370605436416e-07,3.012382076275439e-17,3.6154360506929096e-17,2.887095249334018e-07,-15.316187788554547,3,,COMPLETE
218,0.023202868958844484,0.47187703420660104,2026-03-19 21:28:48.465600,2026-03-19 21:28:49.746346,0 days 00:00:01.280746,4.259511849843952,5.3389215009924795,0.5965613890271039,48.99896687549282,53.56774490080193,4.32700183737923,0.07133102959515804,4.402697278374927,3.31976483133612e-07,3.012382076275439e-17,1.2932219878772165e-15,5.45075662136897e-07,-15.469268654277602,3,,COMPLETE
219,0.04645862427296853,0.11025438921997031,2026-03-19 21:28:49.747343,2026-03-19 21:28:50.782903,0 days 00:00:01.035560,4.318470229328691,5.450920596252912,0.5341968161373091,49.043557213351974,53.24357663931989,4.287879233956659,0.10499110346299284,4.336233393957387,3.318023860686569e-07,1.0000000000000014e-18,2.0000000000000017e-17,4.1368263514458885e-07,-16.354444994345954,3,,COMPLETE
220,0.05439331176935753,0.12603824364093402,2026-03-19 21:28:50.783901,2026-03-19 21:28:52.054686,0 days 00:00:01.270785,4.359705848487078,5.493272243106385,0.5965613890271039,47.015514431318266,53.56774490080193,4.32700183737923,0.0,4.402697278374927,3.28023156757562e-07,9.344376494123458e-15,3.4676098402748415e-16,2.1362158410193057e-07,-16.354444994345954,3,,COMPLETE
221,0.008181360782069437,0.13680192643854347,2026-03-19 21:28:52.056680,2026-03-19 21:28:53.308334,0 days 00:00:01.251654,4.318470229328691,5.450920596252912,0.5341968161373091,48.40830545410283,53.24357663931989,4.287879233956659,0.0005922815901913125,4.223927318064577,3.28e-07,1.0000000000000014e-18,3.029556963807351e-18,4.1368263514458885e-07,-16.014633997772194,3,,COMPLETE
222,0.03934802422969949,0.05175281242750252,2026-03-19 21:28:53.309331,2026-03-19 21:28:54.696725,0 days 00:00:01.387394,4.267714831225531,5.492885541501811,0.5282255481925329,48.40830545410283,51.92160066737277,4.388114325381594,0.14231859359146662,4.200000043430672,3.2514050297916917e-07,2.4128326032315544e-16,2.0000000000000017e-17,1.5558799504293026e-07,-17.498017643910664,3,,COMPLETE
223,0.045558938805041437,0.09461428381335879,2026-03-19 21:28:54.697721,2026-03-19 21:28:55.907646,0 days 00:00:01.209925,4.2532925735181255,5.453576746965657,0.5785200232628642,49.043557213351974,51.50996333498947,4.333440647977057,0.10449185059661723,4.312301866839118,3.2514050297916917e-07,1.0639364031031205e-17,1.270434807853579e-15,7.06873327170212e-08,-14.011315472665153,3,,COMPLETE
224,0.00850400050452545,0.16335607661177867,2026-03-19 21:28:55.908643,2026-03-19 21:28:57.291720,0 days 00:00:01.383077,4.229511130744973,5.462262024503001,0.6234258800974195,47.40579182949398,51.76880910273452,4.379017340041488,0.0,4.272984229626048,3.28e-07,1.0427271680244793e-18,6.133336401824595e-17,2.3795477341450494e-08,-16.354444994345954,3,,COMPLETE
225,0.011790919391352751,0.24005056420829857,2026-03-19 21:28:57.293712,2026-03-19 21:28:58.515653,0 days 00:00:01.221941,4.263099648631904,5.453576746965657,0.6027730447351021,49.09144350481227,53.6741958102092,4.2806985693121815,0.14231859359146662,4.223927318064577,3.285691998530928e-07,3.012382076275439e-17,9.120898425303872e-18,3.775736500346297e-07,-15.63547135190938,3,,COMPLETE
226,0.01613999169573906,0.19518437873815336,2026-03-19 21:28:58.516651,2026-03-19 21:28:59.826672,0 days 00:00:01.310021,4.228569930482258,5.453576746965657,0.6278086682644848,47.55837951903595,51.92160066737277,4.388114325381594,0.14231859359146662,4.43294945494321,3.2514050297916917e-07,6.9476478575222e-18,3.622671752270718e-15,1.3244702486855526e-07,-16.354444994345954,3,,COMPLETE
227,0.003140235059986683,0.1859616349749518,2026-03-19 21:28:59.827670,2026-03-19 21:29:01.066803,0 days 00:00:01.239133,4.230174928046367,5.391516499246786,0.6027730447351021,48.14132427045731,51.76880910273452,4.362478392556494,0.0,4.272984229626048,3.28e-07,1.0427271680244793e-18,2.0000000000000017e-17,3.0000000000000015e-07,-16.354444994345954,3,,COMPLETE
228,0.042104253883202734,0.2309987863225464,2026-03-19 21:29:01.067800,2026-03-19 21:29:02.422932,0 days 00:00:01.355132,4.2896184817788905,5.3360178599662795,0.6278086682644848,46.99495883646728,53.56774490080193,4.2806985693121815,0.001794598390525459,4.200000043430672,3.31976483133612e-07,1.0000000000000014e-18,1.0012362898446848e-18,2.2355322111065197e-08,-15.053807940147776,3,,COMPLETE
229,0.00942881372943648,0.5632372727464734,2026-03-19 21:29:02.423930,2026-03-19 21:29:03.831254,0 days 00:00:01.407324,4.228569930482258,5.391516499246786,0.894590685148065,48.40830545410283,50.656872099270345,4.422133147595423,0.0,4.31044456967978,3.289101223935627e-07,3.424394212420533e-15,2.0000000000000017e-17,3.190936855917257e-08,-15.896159196151439,3,,COMPLETE
230,0.03858647165801056,0.12443337817019602,2026-03-19 21:29:03.832251,2026-03-19 21:29:05.083819,0 days 00:00:01.251568,4.228569930482258,5.483600938974763,0.6278086682644848,46.99495883646728,53.56774490080193,4.362478392556494,0.0,4.402697278374927,3.28e-07,6.9476478575222e-18,3.622671752270718e-15,2.1362158410193057e-07,-15.053807940147776,3,,COMPLETE
231,0.05654275768735739,0.07722728381974728,2026-03-19 21:29:05.084815,2026-03-19 21:29:06.499132,0 days 00:00:01.414317,4.37287079055729,5.450920596252912,0.5341968161373091,49.043557213351974,53.24357663931989,4.2806985693121815,0.17156762951823304,4.223927318064577,3.285691998530928e-07,3.012382076275439e-17,5.262580148986729e-17,3.775736500346297e-07,-15.469268654277602,3,,COMPLETE
232,0.026900758194989896,0.09508660537320997,2026-03-19 21:29:06.501126,2026-03-19 21:29:07.747985,0 days 00:00:01.246859,4.230174928046367,5.456853027108453,0.6027730447351021,49.09144350481227,54.06389256657432,4.2806985693121815,0.04439810575453675,4.244081571429584,3.2984972188376797e-07,5.672589383717571e-15,7.278409094593277e-16,8.016219822808743e-08,-16.519649175902625,3,,COMPLETE
233,0.019096519080478536,0.11557036547442721,2026-03-19 21:29:07.748984,2026-03-19 21:29:09.081666,0 days 00:00:01.332682,4.267714831225531,5.453576746965657,0.57,47.55837951903595,51.92160066737277,4.362478392556494,0.14231859359146662,4.200000043430672,3.28e-07,2.4128326032315544e-16,2.4773151053990014e-17,3.0000000000000015e-07,-17.319963379327806,3,,COMPLETE
234,0.07884298694798386,0.31547703536895333,2026-03-19 21:29:09.082662,2026-03-19 21:29:10.372379,0 days 00:00:01.289717,4.319317692943553,5.461123537494705,0.5506619147538803,47.40579182949398,52.28892031697784,4.207401292751932,0.11990900582921987,4.301151923701084,3.265130796589844e-07,4.1892324534093865e-16,7.823434214204783e-15,2.3795477341450494e-08,-13.819639159894345,3,,COMPLETE
235,0.096975075430381,0.04784455322139703,2026-03-19 21:29:10.373375,2026-03-19 21:29:11.728398,0 days 00:00:01.355023,4.267714831225531,5.453576746965657,0.5341968161373091,49.043557213351974,51.92160066737277,4.388114325381594,0.001794598390525459,4.43294945494321,3.2514050297916917e-07,3.012382076275439e-17,2.4773151053990014e-17,8.958036117837931e-08,-17.319963379327806,3,,COMPLETE
236,0.02372420912550746,0.3214018111414477,2026-03-19 21:29:11.729395,2026-03-19 21:29:12.958313,0 days 00:00:01.228918,4.259511849843952,5.456853027108453,0.6278086682644848,49.09144350481227,52.47526554884281,4.242448280089025,0.08462684697157842,4.402697278374927,3.3180885433909924e-07,3.808896207732229e-18,1.0012362898446848e-18,8.016219822808743e-08,-15.469268654277602,3,,COMPLETE
237,0.011762815429473427,0.18475632577472526,2026-03-19 21:29:12.960307,2026-03-19 21:29:14.306850,0 days 00:00:01.346543,4.230174928046367,5.456853027108453,0.6027730447351021,47.20729398870824,54.89632835068689,4.422133147595423,0.06425870728106069,4.244081571429584,3.29370605436416e-07,3.012382076275439e-17,1.6500490700262868e-18,8.016219822808743e-08,-15.896159196151439,3,,COMPLETE
238,0.02897478983094686,0.39903473031539743,2026-03-19 21:29:14.308843,2026-03-19 21:29:15.628461,0 days 00:00:01.319618,4.2896184817788905,5.3389215009924795,0.6027730447351021,47.015514431318266,52.47526554884281,4.362478392556494,0.001794598390525459,4.3672070034085335,3.28e-07,6.9476478575222e-18,3.622671752270718e-15,2.1362158410193057e-07,-15.469268654277602,3,,COMPLETE
239,,,2026-03-19 21:29:15.629458,2026-03-19 21:29:15.709193,0 days 00:00:00.079735,4.36962242561008,5.3389215009924795,0.6027730447351021,48.99896687549282,54.89632835068689,4.437748328647444,0.001794598390525459,4.31044456967978,3.31976483133612e-07,3.424394212420533e-15,1.0012362898446848e-18,8.958036117837931e-08,-15.896159196151439,3,,PRUNED
240,0.024213997526374202,0.09417573171902167,2026-03-19 21:29:15.710197,2026-03-19 21:29:16.966174,0 days 00:00:01.255977,4.3405450647496435,5.468936604792058,0.5341968161373091,49.043557213351974,53.24357663931989,4.287879233956659,0.19183253250855914,4.223927318064577,3.29370605436416e-07,1.2909151900922188e-17,1.2763724399106554e-18,3.992035399950824e-07,-15.316187788554547,3,,COMPLETE
241,0.010646671173736341,1.1587290795585135,2026-03-19 21:29:16.967172,2026-03-19 21:29:18.295758,0 days 00:00:01.328586,4.319317692943553,5.3389215009924795,0.9723542126106088,48.40830545410283,52.47526554884281,4.41611235575652,0.0770935956740564,4.200000043430672,3.31976483133612e-07,1.0000000000000014e-18,1.0012362898446848e-18,3.0000000000000015e-07,-15.82986621243128,3,,COMPLETE
242,0.016436156922028624,0.14434363805649078,2026-03-19 21:29:18.296755,2026-03-19 21:29:19.661243,0 days 00:00:01.364488,4.259511849843952,5.391516499246786,0.6278086682644848,46.99495883646728,53.56774490080193,4.242448280089025,0.07133102959515804,4.402697278374927,3.28023156757562e-07,3.424394212420533e-15,2.0000000000000017e-17,1.0151118582893749e-08,-15.896159196151439,3,,COMPLETE
