# V, J(A/m2)
1.002694380694176379e+00,8.620629882812500000e+01
1.052980463072455963e+00,9.445380401611328125e+01
1.105788440586125132e+00,1.025626831054687500e+02
1.161244788688691187e+00,1.126611099243164062e+02
1.219482325698642011e+00,1.238884658813476562e+02
1.280640530900194252e+00,1.355881958007812500e+02
1.344865878597093944e+00,1.487035980224609375e+02
1.412312188919538469e+00,1.626490325927734375e+02
1.483140996224401098e+00,1.763707427978515625e+02
1.557521935971076799e+00,1.932135009765625000e+02
1.635633150999524554e+00,2.106075592041015625e+02
1.717661718183540076e+00,2.314876861572265625e+02
1.803804096481099517e+00,2.518288116455078125e+02
1.894266597454855594e+00,2.755583190917968750e+02
1.989265879389688019e+00,3.019859619140625000e+02
2.089029466190718942e+00,3.300058593750000000e+02
2.193796292304567519e+00,3.661928405761718750e+02
2.303817274968914308e+00,4.019517822265625000e+02
2.419355915160939841e+00,4.382344360351562500e+02
2.540688928683898506e+00,4.812375488281250000e+02
2.668106908903285834e+00,5.265126953125000000e+02
2.801915022719862147e+00,5.792545166015625000e+02
2.942433741446385032e+00,6.329357299804687500e+02
2.000000000000000389e-02,4.483960866928100586e-01
2.100301913217995919e-02,4.724683463573455811e-01
2.205634063333586706e-02,4.963235855102539062e-01
2.316248721539157160e-02,5.207670331001281738e-01
2.432410810668713882e-02,5.494315028190612793e-01
2.554398539689817921e-02,5.762870907783508301e-01
2.682504070015889405e-02,6.045821309089660645e-01
2.817034215234716366e-02,6.365607976913452148e-01
2.958311175929013298e-02,6.663037538528442383e-01
3.106673311348942534e-02,7.002956271171569824e-01
3.262475949784734985e-02,7.337775826454162598e-01
3.426092239580288273e-02,7.729759216308593750e-01
3.597914042825903214e-02,8.153702616691589355e-01
3.778352873870569062e-02,8.579628467559814453e-01
3.967840884901534249e-02,9.009485244750976562e-01
4.166831900951638995e-02,9.464668035507202148e-01
4.375802506813252640e-02,9.994564652442932129e-01
4.595253188461987520e-02,1.052010536193847656e+00
4.825709531723901269e-02,1.108912944793701172e+00
5.067723481057014034e-02,1.170586705207824707e+00
5.321874661461903355e-02,1.221916317939758301e+00
5.588771766687404552e-02,1.290558934211730957e+00
5.869054017056136996e-02,1.359726309776306152e+00
6.163392690401383461e-02,1.433149814605712891e+00
6.472492729781917364e-02,1.514386534690856934e+00
6.797094431825263794e-02,1.596225619316101074e+00
7.137975219742993815e-02,1.685811996459960938e+00
7.495951505264426828e-02,1.778983473777770996e+00
7.871880643948095391e-02,1.888671755790710449e+00
8.266662988553945268e-02,1.994119763374328613e+00
8.681244045394122255e-02,2.102906703948974609e+00
9.116616738826804900e-02,2.221980571746826172e+00
9.573823789316571187e-02,2.387937307357788086e+00
1.005396021075677521e-01,2.541863679885864258e+00
1.055817593303502860e-01,2.689422369003295898e+00
1.108767855612283332e-01,2.860026359558105469e+00
1.164373624228546150e-01,3.023256778717041016e+00
1.222768075333893617e-01,3.218105077743530273e+00
1.284091064022831463e-01,3.413777589797973633e+00
1.348489459256642375e-01,3.656801462173461914e+00
1.416117495615513144e-01,3.881154060363769531e+00
1.487137142691369318e-01,4.152212142944335938e+00
1.561718493006112873e-01,4.425506591796875000e+00
1.640040169384331947e-01,4.749986171722412109e+00
1.722289752756138992e-01,5.076550006866455078e+00
1.808664231414733592e-01,5.451581478118896484e+00
1.899370472804660370e-01,5.803233146667480469e+00
1.994625718970698680e-01,6.240524291992187500e+00
2.094658106853988788e-01,6.668926715850830078e+00
2.199707214681508594e-01,7.203859806060791016e+00
2.310024635757500500e-01,7.680926322937011719e+00
2.425874581031090826e-01,8.283277511596679688e+00
2.547534511883252084e-01,8.879137039184570312e+00
2.675295804648633036e-01,9.539051055908203125e+00
2.809464448463800945e-01,1.027733325958251953e+01
2.950361778113230748e-01,1.105663204193115234e+01
3.098325243628233250e-01,1.198134326934814453e+01
3.253709218481995458e-01,1.292515659332275391e+01
3.416885848316380536e-01,1.385049057006835938e+01
3.588245942233194152e-01,1.500640296936035156e+01
3.768199908784543584e-01,1.627895545959472656e+01
3.957178738904026383e-01,1.759295272827148438e+01
4.155635038132851067e-01,1.895204162597656250e+01
4.364044110613082839e-01,2.045315170288085938e+01
4.582905097444192055e-01,2.226011466979980469e+01
4.812742172129270690e-01,2.402397537231445312e+01
5.054105795974019877e-01,2.609474563598632812e+01
5.307574036445197319e-01,2.828433227539062500e+01
5.573753951646003291e-01,3.101571464538574219e+01
5.853283044224232290e-01,3.363617324829101562e+01
6.146830788195304374e-01,3.641109085083007812e+01
6.455100232336936639e-01,3.962055587768554688e+01
6.778829683995597488e-01,4.322167587280273438e+01
7.118794477337446747e-01,4.718933105468750000e+01
7.475808830278770634e-01,5.136510848999023438e+01
7.850727794543244098e-01,5.585049438476562500e+01
8.244449303516435679e-01,6.179315948486328125e+01
8.657916322802170495e-01,6.705908203125000000e+01
9.092119108631356861e-01,7.300871276855468750e+01
9.548097579532167645e-01,7.929346466064453125e+01
1.002694380694176379e+00,8.604351043701171875e+01
1.052980463072455963e+00,9.410369873046875000e+01
1.105788440586125132e+00,1.026548538208007812e+02
1.161244788688691187e+00,1.122184677124023438e+02
1.219482325698642011e+00,1.228315582275390625e+02
1.280640530900194252e+00,1.338999481201171875e+02
1.344865878597093944e+00,1.462739562988281250e+02
1.412312188919538469e+00,1.597622222900390625e+02
1.483140996224401098e+00,1.768035583496093750e+02
1.557521935971076799e+00,1.939282989501953125e+02
1.635633150999524554e+00,2.099902648925781250e+02
1.717661718183540076e+00,2.302248382568359375e+02
1.803804096481099517e+00,2.525296020507812500e+02
1.894266597454855594e+00,2.770158996582031250e+02
1.989265879389688019e+00,3.040075378417968750e+02
2.089029466190718942e+00,3.319287414550781250e+02
2.193796292304567519e+00,3.659463195800781250e+02
2.303817274968914308e+00,4.028059997558593750e+02
2.419355915160939841e+00,4.393584594726562500e+02
2.540688928683898506e+00,4.791511535644531250e+02
2.668106908903285834e+00,5.294724121093750000e+02
2.801915022719862147e+00,5.809053344726562500e+02
2.942433741446385032e+00,6.350470581054687500e+02
