# V, J(A/m2)
2.000000000000000389e-02,5.886921286582946777e-01
2.100301913217995919e-02,6.214994788169860840e-01
2.205634063333586706e-02,6.449605226516723633e-01
2.316248721539157160e-02,6.814584136009216309e-01
2.432410810668713882e-02,7.152705192565917969e-01
2.554398539689817921e-02,7.510080933570861816e-01
2.682504070015889405e-02,7.851859927177429199e-01
2.817034215234716366e-02,8.248745203018188477e-01
2.958311175929013298e-02,8.702114224433898926e-01
3.106673311348942534e-02,9.172332882881164551e-01
3.262475949784734985e-02,9.573312401771545410e-01
3.426092239580288273e-02,1.006421685218811035e+00
3.597914042825903214e-02,1.057688236236572266e+00
3.778352873870569062e-02,1.108642220497131348e+00
3.967840884901534249e-02,1.168507575988769531e+00
4.166831900951638995e-02,1.226907014846801758e+00
4.375802506813252640e-02,1.308257102966308594e+00
4.595253188461987520e-02,1.377292871475219727e+00
4.825709531723901269e-02,1.443324446678161621e+00
5.067723481057014034e-02,1.526729822158813477e+00
5.321874661461903355e-02,1.594649195671081543e+00
5.588771766687404552e-02,1.676004528999328613e+00
5.869054017056136996e-02,1.760979771614074707e+00
6.163392690401383461e-02,1.853643417358398438e+00
6.472492729781917364e-02,1.961530566215515137e+00
6.797094431825263794e-02,2.055905818939208984e+00
7.137975219742993815e-02,2.158634662628173828e+00
7.495951505264426828e-02,2.268568515777587891e+00
7.871880643948095391e-02,2.385128736495971680e+00
8.266662988553945268e-02,2.505698680877685547e+00
8.681244045394122255e-02,2.629076957702636719e+00
9.116616738826804900e-02,2.753599405288696289e+00
9.573823789316571187e-02,2.976544380187988281e+00
1.005396021075677521e-01,3.124995708465576172e+00
1.055817593303502860e-01,3.261235237121582031e+00
1.108767855612283332e-01,3.453339576721191406e+00
1.164373624228546150e-01,3.648107290267944336e+00
1.222768075333893617e-01,3.841413974761962891e+00
1.284091064022831463e-01,4.032467842102050781e+00
1.348489459256642375e-01,4.263093471527099609e+00
1.416117495615513144e-01,4.579139232635498047e+00
1.487137142691369318e-01,4.822984218597412109e+00
1.561718493006112873e-01,5.083245277404785156e+00
1.640040169384331947e-01,5.366059303283691406e+00
1.722289752756138992e-01,5.682137966156005859e+00
1.808664231414733592e-01,6.009173393249511719e+00
1.899370472804660370e-01,6.352281093597412109e+00
1.994625718970698680e-01,6.712942600250244141e+00
2.094658106853988788e-01,7.102530479431152344e+00
2.199707214681508594e-01,7.561382770538330078e+00
2.310024635757500500e-01,8.031704902648925781e+00
2.425874581031090826e-01,8.542647361755371094e+00
2.547534511883252084e-01,9.108269691467285156e+00
2.675295804648633036e-01,9.683689117431640625e+00
2.809464448463800945e-01,1.029226112365722656e+01
2.950361778113230748e-01,1.096253490447998047e+01
3.098325243628233250e-01,1.186112880706787109e+01
3.253709218481995458e-01,1.261522579193115234e+01
3.416885848316380536e-01,1.351783084869384766e+01
3.588245942233194152e-01,1.443771171569824219e+01
3.768199908784543584e-01,1.546906089782714844e+01
3.957178738904026383e-01,1.653786659240722656e+01
4.155635038132851067e-01,1.770221328735351562e+01
4.364044110613082839e-01,1.885746192932128906e+01
4.582905097444192055e-01,2.045771598815917969e+01
4.812742172129270690e-01,2.184885025024414062e+01
5.054105795974019877e-01,2.329425239562988281e+01
5.307574036445197319e-01,2.502366256713867188e+01
5.573753951646003291e-01,2.705584335327148438e+01
5.853283044224232290e-01,2.897678947448730469e+01
6.146830788195304374e-01,3.100382804870605469e+01
6.455100232336936639e-01,3.336155700683593750e+01
6.778829683995597488e-01,3.628540039062500000e+01
7.118794477337446747e-01,3.899967193603515625e+01
7.475808830278770634e-01,4.191849899291992188e+01
7.850727794543244098e-01,4.487584686279296875e+01
8.244449303516435679e-01,4.887868118286132812e+01
8.657916322802170495e-01,5.245877838134765625e+01
9.092119108631356861e-01,5.628091430664062500e+01
9.548097579532167645e-01,6.033306121826171875e+01
1.002694380694176379e+00,6.792555999755859375e+01
1.052980463072455963e+00,7.330439758300781250e+01
1.105788440586125132e+00,7.902787017822265625e+01
1.161244788688691187e+00,8.544005584716796875e+01
1.219482325698642011e+00,9.250385284423828125e+01
1.280640530900194252e+00,9.949459838867187500e+01
1.344865878597093944e+00,1.074380264282226562e+02
1.412312188919538469e+00,1.160074539184570312e+02
1.483140996224401098e+00,1.288789215087890625e+02
1.557521935971076799e+00,1.395745239257812500e+02
1.635633150999524554e+00,1.498444519042968750e+02
1.717661718183540076e+00,1.620761260986328125e+02
1.803804096481099517e+00,1.774528961181640625e+02
1.894266597454855594e+00,1.921301422119140625e+02
1.989265879389688019e+00,2.067058715820312500e+02
2.089029466190718942e+00,2.231773223876953125e+02
2.193796292304567519e+00,2.534353027343750000e+02
2.303817274968914308e+00,2.754899902343750000e+02
2.419355915160939841e+00,2.984517822265625000e+02
2.540688928683898506e+00,3.238779907226562500e+02
2.668106908903285834e+00,3.559825439453125000e+02
2.801915022719862147e+00,3.877421264648437500e+02
2.942433741446385032e+00,4.220646057128906250e+02
