# V, J(A/m2)
1.803804096481099517e+00,1.492289581298828125e+02
1.894266597454855594e+00,1.613903808593750000e+02
1.989265879389688019e+00,1.765804595947265625e+02
2.089029466190718942e+00,1.910929565429687500e+02
2.193796292304567519e+00,2.073946075439453125e+02
2.303817274968914308e+00,2.262478027343750000e+02
2.419355915160939841e+00,2.473492584228515625e+02
2.540688928683898506e+00,2.688379211425781250e+02
2.668106908903285834e+00,2.926808776855468750e+02
2.801915022719862147e+00,3.232984619140625000e+02
2.942433741446385032e+00,3.535843811035156250e+02
2.000000000000000389e-02,5.025880336761474609e-01
2.100301913217995919e-02,5.317548513412475586e-01
2.205634063333586706e-02,5.508217215538024902e-01
2.316248721539157160e-02,5.810064077377319336e-01
2.432410810668713882e-02,6.161937713623046875e-01
2.554398539689817921e-02,6.456387042999267578e-01
2.682504070015889405e-02,6.703893542289733887e-01
2.817034215234716366e-02,7.040107250213623047e-01
2.958311175929013298e-02,7.406887412071228027e-01
3.106673311348942534e-02,7.815149426460266113e-01
3.262475949784734985e-02,8.186817169189453125e-01
3.426092239580288273e-02,8.617546558380126953e-01
3.597914042825903214e-02,9.102776646614074707e-01
3.778352873870569062e-02,9.538846015930175781e-01
3.967840884901534249e-02,1.007693171501159668e+00
4.166831900951638995e-02,1.060837984085083008e+00
4.375802506813252640e-02,1.092193603515625000e+00
4.595253188461987520e-02,1.150088906288146973e+00
4.825709531723901269e-02,1.202869057655334473e+00
5.067723481057014034e-02,1.271076679229736328e+00
5.321874661461903355e-02,1.330497503280639648e+00
5.588771766687404552e-02,1.404379844665527344e+00
5.869054017056136996e-02,1.478710532188415527e+00
6.163392690401383461e-02,1.559930205345153809e+00
6.472492729781917364e-02,1.640781164169311523e+00
6.797094431825263794e-02,1.717154264450073242e+00
7.137975219742993815e-02,1.813538074493408203e+00
7.495951505264426828e-02,1.905900597572326660e+00
7.871880643948095391e-02,2.006392955780029297e+00
8.266662988553945268e-02,2.098575115203857422e+00
8.681244045394122255e-02,2.197904109954833984e+00
9.116616738826804900e-02,2.303010225296020508e+00
9.573823789316571187e-02,2.481840610504150391e+00
1.005396021075677521e-01,2.602598905563354492e+00
1.055817593303502860e-01,2.744392156600952148e+00
1.108767855612283332e-01,2.899629116058349609e+00
1.164373624228546150e-01,3.071914911270141602e+00
1.222768075333893617e-01,3.241681575775146484e+00
1.284091064022831463e-01,3.419075250625610352e+00
1.348489459256642375e-01,3.641586303710937500e+00
1.416117495615513144e-01,3.815810918807983398e+00
1.487137142691369318e-01,4.013377189636230469e+00
1.561718493006112873e-01,4.224757194519042969e+00
1.640040169384331947e-01,4.462548255920410156e+00
1.722289752756138992e-01,4.727093219757080078e+00
1.808664231414733592e-01,5.046400547027587891e+00
1.899370472804660370e-01,5.258537292480468750e+00
1.994625718970698680e-01,5.621083259582519531e+00
2.094658106853988788e-01,6.041202545166015625e+00
2.199707214681508594e-01,6.427810192108154297e+00
2.310024635757500500e-01,6.743459701538085938e+00
2.425874581031090826e-01,7.172942638397216797e+00
2.547534511883252084e-01,7.729291439056396484e+00
2.675295804648633036e-01,8.224242210388183594e+00
2.809464448463800945e-01,8.680171012878417969e+00
2.950361778113230748e-01,9.292114257812500000e+00
3.098325243628233250e-01,9.926746368408203125e+00
3.253709218481995458e-01,1.049377632141113281e+01
3.416885848316380536e-01,1.127474689483642578e+01
3.588245942233194152e-01,1.205458068847656250e+01
3.768199908784543584e-01,1.285834693908691406e+01
3.957178738904026383e-01,1.374695205688476562e+01
4.155635038132851067e-01,1.474436187744140625e+01
4.364044110613082839e-01,1.574872875213623047e+01
4.582905097444192055e-01,1.725310134887695312e+01
4.812742172129270690e-01,1.846520042419433594e+01
5.054105795974019877e-01,1.965932846069335938e+01
5.307574036445197319e-01,2.120068168640136719e+01
5.573753951646003291e-01,2.288220596313476562e+01
5.853283044224232290e-01,2.458820152282714844e+01
6.146830788195304374e-01,2.624844360351562500e+01
6.455100232336936639e-01,2.843638992309570312e+01
6.778829683995597488e-01,3.048807334899902344e+01
7.118794477337446747e-01,3.297955322265625000e+01
7.475808830278770634e-01,3.541085815429687500e+01
7.850727794543244098e-01,3.801712417602539062e+01
8.244449303516435679e-01,4.099990081787109375e+01
8.657916322802170495e-01,4.429672622680664062e+01
9.092119108631356861e-01,4.788713455200195312e+01
9.548097579532167645e-01,5.212664413452148438e+01
1.002694380694176379e+00,5.752630233764648438e+01
1.052980463072455963e+00,6.194549942016601562e+01
1.105788440586125132e+00,6.717724609375000000e+01
1.161244788688691187e+00,7.262151336669921875e+01
1.219482325698642011e+00,7.776171112060546875e+01
1.280640530900194252e+00,8.496308898925781250e+01
1.344865878597093944e+00,9.182372283935546875e+01
1.412312188919538469e+00,1.003334884643554688e+02
1.483140996224401098e+00,1.093916778564453125e+02
1.557521935971076799e+00,1.185256423950195312e+02
1.635633150999524554e+00,1.285090026855468750e+02
1.717661718183540076e+00,1.413364715576171875e+02
1.803804096481099517e+00,1.526699371337890625e+02
1.894266597454855594e+00,1.666824951171875000e+02
1.989265879389688019e+00,1.799557342529296875e+02
2.089029466190718942e+00,1.967569274902343750e+02
2.193796292304567519e+00,2.159427642822265625e+02
2.303817274968914308e+00,2.320017547607421875e+02
2.419355915160939841e+00,2.558603820800781250e+02
2.540688928683898506e+00,2.786305236816406250e+02
2.668106908903285834e+00,3.013553466796875000e+02
2.801915022719862147e+00,3.302054443359375000e+02
2.942433741446385032e+00,3.611266784667968750e+02
