# V, J(A/m2)
7.118794477337446747e-01,3.629834365844726562e+01
7.475808830278770634e-01,3.906571197509765625e+01
7.850727794543244098e-01,4.255280685424804688e+01
8.244449303516435679e-01,4.580460357666015625e+01
8.657916322802170495e-01,4.998257446289062500e+01
9.092119108631356861e-01,5.430392456054687500e+01
9.548097579532167645e-01,5.938544845581054688e+01
1.002694380694176379e+00,6.371383285522460938e+01
1.052980463072455963e+00,6.958851623535156250e+01
1.105788440586125132e+00,7.455440521240234375e+01
1.161244788688691187e+00,8.226442718505859375e+01
1.219482325698642011e+00,8.935239410400390625e+01
1.280640530900194252e+00,9.823627471923828125e+01
1.344865878597093944e+00,1.076068191528320312e+02
1.412312188919538469e+00,1.170281982421875000e+02
1.483140996224401098e+00,1.300679779052734375e+02
1.557521935971076799e+00,1.433848419189453125e+02
1.635633150999524554e+00,1.564404296875000000e+02
1.717661718183540076e+00,1.734166259765625000e+02
1.803804096481099517e+00,1.904104003906250000e+02
1.894266597454855594e+00,2.122148590087890625e+02
1.989265879389688019e+00,2.329559936523437500e+02
2.089029466190718942e+00,2.566345825195312500e+02
2.193796292304567519e+00,2.774018859863281250e+02
2.303817274968914308e+00,3.038249206542968750e+02
2.419355915160939841e+00,3.367284545898437500e+02
2.540688928683898506e+00,3.706535949707031250e+02
2.668106908903285834e+00,4.184822082519531250e+02
2.801915022719862147e+00,4.596802978515625000e+02
2.942433741446385032e+00,5.115336914062500000e+02
2.000000000000000389e-02,4.897512495517730713e-01
2.100301913217995919e-02,5.142691135406494141e-01
2.205634063333586706e-02,5.404471755027770996e-01
2.316248721539157160e-02,5.669923424720764160e-01
2.432410810668713882e-02,5.958734750747680664e-01
2.554398539689817921e-02,6.300404071807861328e-01
2.682504070015889405e-02,6.556383967399597168e-01
2.817034215234716366e-02,6.899239420890808105e-01
2.958311175929013298e-02,7.306478023529052734e-01
3.106673311348942534e-02,7.651677727699279785e-01
3.262475949784734985e-02,8.004829883575439453e-01
3.426092239580288273e-02,8.402922749519348145e-01
3.597914042825903214e-02,8.885858058929443359e-01
3.778352873870569062e-02,9.318856596946716309e-01
3.967840884901534249e-02,9.747300148010253906e-01
4.166831900951638995e-02,1.026796221733093262e+00
4.375802506813252640e-02,1.095759630203247070e+00
4.595253188461987520e-02,1.155522108078002930e+00
4.825709531723901269e-02,1.213527083396911621e+00
5.067723481057014034e-02,1.282867550849914551e+00
5.321874661461903355e-02,1.352850198745727539e+00
5.588771766687404552e-02,1.420804142951965332e+00
5.869054017056136996e-02,1.486322760581970215e+00
6.163392690401383461e-02,1.567541837692260742e+00
6.472492729781917364e-02,1.644217967987060547e+00
6.797094431825263794e-02,1.728936314582824707e+00
7.137975219742993815e-02,1.821066737174987793e+00
7.495951505264426828e-02,1.918194413185119629e+00
7.871880643948095391e-02,2.020949602127075195e+00
8.266662988553945268e-02,2.132009267807006836e+00
8.681244045394122255e-02,2.235038518905639648e+00
9.116616738826804900e-02,2.365407943725585938e+00
9.573823789316571187e-02,2.476841926574707031e+00
1.005396021075677521e-01,2.606906414031982422e+00
1.055817593303502860e-01,2.753699302673339844e+00
1.108767855612283332e-01,2.907620668411254883e+00
1.164373624228546150e-01,3.069180011749267578e+00
1.222768075333893617e-01,3.261334657669067383e+00
1.284091064022831463e-01,3.418833971023559570e+00
1.348489459256642375e-01,3.606313943862915039e+00
1.416117495615513144e-01,3.882020235061645508e+00
1.487137142691369318e-01,4.086544036865234375e+00
1.561718493006112873e-01,4.323756694793701172e+00
1.640040169384331947e-01,4.583132743835449219e+00
1.722289752756138992e-01,4.832938671112060547e+00
1.808664231414733592e-01,5.123133182525634766e+00
1.899370472804660370e-01,5.425192356109619141e+00
1.994625718970698680e-01,5.801606178283691406e+00
2.094658106853988788e-01,6.237644195556640625e+00
2.199707214681508594e-01,6.617471218109130859e+00
2.310024635757500500e-01,7.036674022674560547e+00
2.425874581031090826e-01,7.491872787475585938e+00
2.547534511883252084e-01,7.985528469085693359e+00
2.675295804648633036e-01,8.545825958251953125e+00
2.809464448463800945e-01,9.114768981933593750e+00
2.950361778113230748e-01,9.797931671142578125e+00
3.098325243628233250e-01,1.043941593170166016e+01
3.253709218481995458e-01,1.115630149841308594e+01
3.416885848316380536e-01,1.193146896362304688e+01
3.588245942233194152e-01,1.277276992797851562e+01
3.768199908784543584e-01,1.368445587158203125e+01
3.957178738904026383e-01,1.469377136230468750e+01
4.155635038132851067e-01,1.581893444061279297e+01
4.364044110613082839e-01,1.703564643859863281e+01
4.582905097444192055e-01,1.816692924499511719e+01
4.812742172129270690e-01,1.957129287719726562e+01
5.054105795974019877e-01,2.112382888793945312e+01
5.307574036445197319e-01,2.278100204467773438e+01
5.573753951646003291e-01,2.451234245300292969e+01
5.853283044224232290e-01,2.635343933105468750e+01
6.146830788195304374e-01,2.857230758666992188e+01
6.455100232336936639e-01,3.105999755859375000e+01
6.778829683995597488e-01,3.394236373901367188e+01
7.118794477337446747e-01,3.677016448974609375e+01
7.475808830278770634e-01,3.979413986206054688e+01
7.850727794543244098e-01,4.311833953857421875e+01
8.244449303516435679e-01,4.718870162963867188e+01
8.657916322802170495e-01,5.096110153198242188e+01
9.092119108631356861e-01,5.548608779907226562e+01
9.548097579532167645e-01,6.050927352905273438e+01
1.002694380694176379e+00,6.562320709228515625e+01
1.052980463072455963e+00,7.143809509277343750e+01
1.105788440586125132e+00,7.768120574951171875e+01
1.161244788688691187e+00,8.557133483886718750e+01
1.219482325698642011e+00,9.218012237548828125e+01
1.280640530900194252e+00,1.019819564819335938e+02
1.344865878597093944e+00,1.105435943603515625e+02
1.412312188919538469e+00,1.221006698608398438e+02
1.483140996224401098e+00,1.329831695556640625e+02
1.557521935971076799e+00,1.460952301025390625e+02
1.635633150999524554e+00,1.601099853515625000e+02
1.717661718183540076e+00,1.757830200195312500e+02
1.803804096481099517e+00,1.963655090332031250e+02
1.894266597454855594e+00,2.158702697753906250e+02
1.989265879389688019e+00,2.384030456542968750e+02
2.089029466190718942e+00,2.624886169433593750e+02
2.193796292304567519e+00,2.768648376464843750e+02
2.303817274968914308e+00,3.038017578125000000e+02
2.419355915160939841e+00,3.358484191894531250e+02
2.540688928683898506e+00,3.680799865722656250e+02
2.668106908903285834e+00,4.167116088867187500e+02
2.801915022719862147e+00,4.579240112304687500e+02
2.942433741446385032e+00,5.079111633300781250e+02
