lambda	I
8.820000000000000893e-07	1.094828174278286286e+07
8.830000000000000585e-07	1.052814478785830364e+07
8.840000000000000278e-07	1.020898744472541660e+07
8.850000000000001029e-07	1.058323459847413190e+07
8.860000000000000721e-07	1.040781919114297815e+07
8.870000000000000414e-07	1.036187551897038892e+07
8.880000000000000106e-07	9.948901379598230124e+06
8.890000000000000858e-07	9.721561714496102184e+06
8.900000000000000550e-07	9.408260663501027972e+06
8.910000000000000243e-07	8.646046872649170458e+06
8.920000000000000994e-07	9.166384814402680844e+06
8.930000000000000686e-07	8.951895653701819479e+06
8.940000000000000379e-07	8.391097256956618279e+06
8.950000000000000071e-07	8.207453516588466242e+06
8.960000000000000823e-07	8.595655934640968218e+06
8.970000000000000515e-07	7.758105835903017782e+06
8.980000000000000208e-07	7.651112339918993413e+06
8.990000000000000959e-07	7.239335138679600321e+06
9.000000000000000652e-07	6.972350011513925157e+06
9.010000000000000344e-07	7.303053200241276994e+06
9.020000000000000037e-07	6.712132067819527350e+06
9.030000000000000788e-07	6.364789728406860493e+06
9.040000000000000480e-07	6.607950424091845751e+06
9.050000000000000173e-07	7.167705713197127916e+06
9.060000000000000924e-07	6.443221867934189737e+06
9.070000000000000617e-07	6.857168355566675775e+06
9.080000000000000309e-07	5.614057783517695032e+06
9.090000000000001060e-07	8.282154618767000735e+06
9.100000000000000753e-07	5.517591857048736885e+06
9.110000000000000445e-07	5.368085726175493561e+06
9.120000000000000138e-07	5.265240379242855124e+06
9.130000000000000889e-07	5.080005209982859902e+06
9.140000000000000582e-07	5.206427797555117868e+06
9.150000000000000274e-07	5.705813044190839864e+06
9.160000000000001025e-07	5.595319748864912428e+06
9.170000000000000718e-07	5.086579349367444403e+06
9.180000000000000410e-07	5.415776438182719052e+06
9.190000000000000103e-07	5.047664002166835591e+06
9.200000000000000854e-07	4.536983481823914684e+06
9.210000000000000547e-07	5.108605759549235925e+06
9.220000000000000239e-07	5.328675726565442979e+06
9.230000000000000991e-07	5.034115852876274846e+06
9.240000000000000683e-07	4.011709778120128904e+06
9.250000000000000376e-07	4.811038303299721330e+06
9.260000000000000068e-07	4.429417398492634296e+06
9.270000000000000819e-07	3.977295519116290379e+06
9.280000000000000512e-07	3.764912596831979696e+06
9.290000000000000204e-07	4.011639411758590955e+06
9.300000000000000956e-07	3.720903794269482605e+06
9.310000000000000648e-07	3.455725761287016328e+06
9.320000000000000341e-07	3.603908533589828759e+06
9.330000000000001092e-07	3.084362980828953441e+06
9.340000000000000784e-07	3.693575499478779733e+06
9.350000000000000477e-07	2.578914262273192406e+06
9.360000000000000169e-07	3.383642237907515373e+06
9.370000000000000921e-07	2.170780113899221178e+06
9.380000000000000613e-07	3.026809091456849594e+06
9.390000000000000306e-07	4.516618954652240500e+06
9.400000000000001057e-07	6.422573392514712177e+06
9.410000000000000749e-07	3.797030830993092619e+06
9.420000000000000442e-07	3.157685024566525128e+06
9.430000000000000134e-07	2.712040759459225461e+06
9.440000000000000886e-07	5.679242405021737330e+06
9.450000000000000578e-07	4.009627201134953182e+06
9.460000000000000271e-07	5.609807359720951878e+06
9.470000000000001022e-07	2.538832823909754865e+06
9.480000000000000715e-07	4.128526674909164663e+06
9.490000000000000407e-07	3.242649843892420176e+06
9.500000000000000100e-07	3.483005041179664899e+06
9.510000000000000851e-07	2.175775467354991939e+06
9.520000000000000543e-07	3.145552493977926672e+06
9.530000000000000236e-07	2.757745305660988670e+06
9.540000000000000987e-07	1.772130069366807817e+06
9.549999999999999621e-07	2.472763047527673654e+06
9.560000000000000372e-07	2.195459195621367078e+06
9.570000000000001123e-07	3.257595923254261259e+06
9.579999999999999757e-07	2.637583995802128222e+06
9.590000000000000508e-07	2.736404223510734271e+06
9.600000000000001260e-07	1.441251781738311751e+06
9.609999999999999893e-07	1.736417209117733408e+06
9.620000000000000645e-07	2.033040455557097914e+06
9.630000000000001396e-07	1.574650488921258599e+06
9.640000000000000030e-07	1.799031786837724503e+06
9.650000000000000781e-07	1.519457107732194010e+06
9.660000000000001532e-07	9.051033662537771743e+05
9.670000000000000166e-07	1.735718230106049450e+06
9.680000000000000917e-07	1.413404597160803387e+06
9.689999999999999551e-07	4.618224544592595194e+05
9.700000000000000302e-07	1.401632065098235849e+06
9.710000000000001053e-07	1.280628999424793525e+06
9.719999999999999687e-07	4.118546066540936590e+05
9.730000000000000438e-07	1.627796797888312023e+06
9.740000000000001190e-07	2.795294313607462216e+06
9.749999999999999823e-07	1.971252665454062633e+06
9.760000000000000575e-07	-4.455134587163821561e+05
9.770000000000001326e-07	9.773644076028150739e+05
9.779999999999999960e-07	1.766240233609644463e+06
9.790000000000000711e-07	9.653117706752991071e+05
9.800000000000001462e-07	1.210976180101525970e+06
9.810000000000000096e-07	-7.083313456947362283e+05
9.820000000000000847e-07	2.360935023954496719e+06
9.830000000000001599e-07	1.392737102828736417e+06
9.840000000000000232e-07	2.561146296317723114e+06
9.850000000000000984e-07	1.400267885789472377e+06
9.859999999999999617e-07	2.060674785351512255e+06
9.870000000000000369e-07	1.623140759635606548e+06
9.880000000000001120e-07	9.773214318398776231e+05
9.889999999999999754e-07	8.657963947250950150e+05
9.900000000000000505e-07	1.584229515920658829e+06
9.910000000000001256e-07	1.693711479822682915e+06
9.919999999999999890e-07	3.069258087792393286e+06
9.930000000000000641e-07	1.808387821031680563e+06
9.940000000000001392e-07	2.161857570043169893e+06
9.950000000000000026e-07	1.724815343080874067e+06
9.960000000000000777e-07	7.624451089952950133e+05
9.970000000000001529e-07	1.847921659485579701e+06
9.980000000000000162e-07	1.815644042290121084e+06
9.990000000000000914e-07	1.377402688016148051e+06
