lambda	I
8.820000000000000893e-07	1.262615504430644214e+06
8.830000000000000585e-07	1.308425405668369262e+06
8.840000000000000278e-07	1.236614105154700112e+06
8.850000000000001029e-07	1.183991360250587575e+06
8.860000000000000721e-07	1.124488471908597974e+06
8.870000000000000414e-07	1.112214572875357931e+06
8.880000000000000106e-07	1.105605762939916691e+06
8.890000000000000858e-07	1.147163593951735646e+06
8.900000000000000550e-07	1.075740744313579984e+06
8.910000000000000243e-07	1.026675851165342261e+06
8.920000000000000994e-07	1.025556143978673150e+06
8.930000000000000686e-07	1.011337583955561393e+06
8.940000000000000379e-07	9.058433578473598463e+05
8.950000000000000071e-07	9.208185193506275536e+05
8.960000000000000823e-07	8.876212370496038347e+05
8.970000000000000515e-07	8.660594588066953002e+05
8.980000000000000208e-07	8.307582898196829483e+05
8.990000000000000959e-07	8.222556311789648607e+05
9.000000000000000652e-07	8.223815070834460203e+05
9.010000000000000344e-07	7.729194860370279057e+05
9.020000000000000037e-07	7.475500242281920509e+05
9.030000000000000788e-07	7.818446204603014048e+05
9.040000000000000480e-07	7.460665096348059596e+05
9.050000000000000173e-07	7.238893490497081075e+05
9.060000000000000924e-07	7.199566830919991480e+05
9.070000000000000617e-07	6.468929133740677498e+05
9.080000000000000309e-07	6.579909041390215280e+05
9.090000000000001060e-07	5.876612404774323804e+05
9.100000000000000753e-07	6.472166028741883347e+05
9.110000000000000445e-07	5.963392784283028450e+05
9.120000000000000138e-07	5.540924577376159141e+05
9.130000000000000889e-07	5.542609357070303522e+05
9.140000000000000582e-07	5.449189432976532262e+05
9.150000000000000274e-07	5.671179334254666464e+05
9.160000000000001025e-07	5.205871559925808106e+05
9.170000000000000718e-07	5.100473663034078781e+05
9.180000000000000410e-07	5.041332801534619648e+05
9.190000000000000103e-07	5.016707468601764413e+05
9.200000000000000854e-07	4.631523501979473513e+05
9.210000000000000547e-07	4.810897373421700322e+05
9.220000000000000239e-07	4.832744663697367650e+05
9.230000000000000991e-07	4.754789657358541153e+05
9.240000000000000683e-07	4.128744370084715192e+05
9.250000000000000376e-07	4.517042211936961976e+05
9.260000000000000068e-07	4.432906205549168517e+05
9.270000000000000819e-07	4.275198821703791036e+05
9.280000000000000512e-07	4.198553599426475703e+05
9.290000000000000204e-07	4.392485488402161864e+05
9.300000000000000956e-07	4.250750324823010596e+05
9.310000000000000648e-07	3.940468126563783735e+05
9.320000000000000341e-07	4.273605216298585292e+05
9.330000000000001092e-07	4.175465800259895623e+05
9.340000000000000784e-07	3.696211977882637293e+05
9.350000000000000477e-07	4.024497875449576532e+05
9.360000000000000169e-07	3.959323526305187261e+05
9.370000000000000921e-07	3.811891774787502945e+05
9.380000000000000613e-07	3.888021589083760045e+05
9.390000000000000306e-07	3.718152047198057408e+05
9.400000000000001057e-07	5.046147946700933971e+05
9.410000000000000749e-07	3.637805916140455520e+05
9.420000000000000442e-07	3.533473687881876249e+05
9.430000000000000134e-07	3.630588371571476455e+05
9.440000000000000886e-07	3.777500435268665315e+05
9.450000000000000578e-07	3.457776168540865765e+05
9.460000000000000271e-07	4.117317576302576344e+05
9.470000000000001022e-07	3.457515693662667181e+05
9.480000000000000715e-07	3.302751067326848279e+05
9.490000000000000407e-07	3.389106970311800833e+05
9.500000000000000100e-07	2.737255074191184249e+05
9.510000000000000851e-07	3.212350792000169749e+05
9.520000000000000543e-07	3.377351446429538191e+05
9.530000000000000236e-07	2.998346024965588003e+05
9.540000000000000987e-07	2.807677802438397775e+05
9.549999999999999621e-07	2.945554245756919263e+05
9.560000000000000372e-07	3.287159790146633750e+05
9.570000000000001123e-07	2.348605469474300917e+05
9.579999999999999757e-07	1.955131843639477156e+05
9.590000000000000508e-07	2.204359747959308734e+05
9.600000000000001260e-07	2.449486081978925213e+05
9.609999999999999893e-07	2.209481749990826647e+05
9.620000000000000645e-07	2.357907904747745779e+05
9.630000000000001396e-07	1.826860452743343776e+05
9.640000000000000030e-07	2.510208516258852324e+05
9.650000000000000781e-07	2.682638509437920293e+05
9.660000000000001532e-07	2.410434724136299919e+05
9.670000000000000166e-07	2.017837560816741607e+05
9.680000000000000917e-07	1.824269740811377706e+05
9.689999999999999551e-07	2.280641389903064992e+05
9.700000000000000302e-07	2.160801455692635500e+05
9.710000000000001053e-07	2.061628414337546565e+05
9.719999999999999687e-07	2.389435400540267001e+05
9.730000000000000438e-07	2.611268255103041301e+05
9.740000000000001190e-07	2.420468559602089517e+05
9.749999999999999823e-07	1.999433726226481376e+05
9.760000000000000575e-07	2.220834096821643470e+05
9.770000000000001326e-07	2.112750958119882562e+05
9.779999999999999960e-07	2.188658410708924057e+05
9.790000000000000711e-07	1.835390540922096989e+05
9.800000000000001462e-07	1.570770160285540915e+05
9.810000000000000096e-07	1.402970488738002605e+05
9.820000000000000847e-07	2.152260375450773572e+05
9.830000000000001599e-07	2.031564908525607025e+05
9.840000000000000232e-07	2.029474416784457571e+05
9.850000000000000984e-07	1.425205980609756953e+05
9.859999999999999617e-07	1.927724109224946587e+05
9.870000000000000369e-07	1.934286582715304394e+05
9.880000000000001120e-07	1.810801171816293208e+05
9.889999999999999754e-07	1.671236504283710092e+05
9.900000000000000505e-07	2.271469260023559327e+05
9.910000000000001256e-07	1.632128885575227905e+05
9.919999999999999890e-07	1.441991061727234046e+05
9.930000000000000641e-07	1.726277404045301955e+05
9.940000000000001392e-07	1.499941574957504927e+05
9.950000000000000026e-07	1.867789966381185513e+05
9.960000000000000777e-07	1.851323444362140726e+05
9.970000000000001529e-07	1.907241578086455120e+05
9.980000000000000162e-07	1.833828916089648555e+05
9.990000000000000914e-07	1.883298202864668565e+05
