lambda	I
8.820000000000000893e-07	1.736543066276554309e+05
8.830000000000000585e-07	1.674867592625705583e+05
8.840000000000000278e-07	1.666514090885744954e+05
8.850000000000001029e-07	1.645216878353808715e+05
8.860000000000000721e-07	1.613342862721060810e+05
8.870000000000000414e-07	1.497462802313934953e+05
8.880000000000000106e-07	1.509158831869058486e+05
8.890000000000000858e-07	1.442068439198911947e+05
8.900000000000000550e-07	1.416700001913405140e+05
8.910000000000000243e-07	1.385328748379606113e+05
8.920000000000000994e-07	1.363039582571401552e+05
8.930000000000000686e-07	1.345273153043987404e+05
8.940000000000000379e-07	1.294089761954008136e+05
8.950000000000000071e-07	1.252972105783026491e+05
8.960000000000000823e-07	1.222404020733273501e+05
8.970000000000000515e-07	1.195276918167299154e+05
8.980000000000000208e-07	1.150278958790130418e+05
8.990000000000000959e-07	1.159977991142106475e+05
9.000000000000000652e-07	1.118497513168145524e+05
9.010000000000000344e-07	1.060613301326731162e+05
9.020000000000000037e-07	1.031117549488013174e+05
9.030000000000000788e-07	1.018901233577184321e+05
9.040000000000000480e-07	1.014488005344682751e+05
9.050000000000000173e-07	9.640390520492941141e+04
9.060000000000000924e-07	9.011726440319679386e+04
9.070000000000000617e-07	9.037772730464799679e+04
9.080000000000000309e-07	8.964020016672607744e+04
9.090000000000001060e-07	8.822755411475377332e+04
9.100000000000000753e-07	8.504124749351784703e+04
9.110000000000000445e-07	8.191938496596658661e+04
9.120000000000000138e-07	7.339559245459038357e+04
9.130000000000000889e-07	8.021398931563740189e+04
9.140000000000000582e-07	7.737060744351225730e+04
9.150000000000000274e-07	7.923506150159038953e+04
9.160000000000001025e-07	7.082347490775355254e+04
9.170000000000000718e-07	7.093662279071964440e+04
9.180000000000000410e-07	7.001659393296523194e+04
9.190000000000000103e-07	7.255657474804832600e+04
9.200000000000000854e-07	7.046029146487964317e+04
9.210000000000000547e-07	5.998344227543441957e+04
9.220000000000000239e-07	6.452444448651946004e+04
9.230000000000000991e-07	6.152715246708114137e+04
9.240000000000000683e-07	6.241075038012330333e+04
9.250000000000000376e-07	5.851671400222776720e+04
9.260000000000000068e-07	6.053003829146361386e+04
9.270000000000000819e-07	6.012803085830501368e+04
9.280000000000000512e-07	6.138032311092416057e+04
9.290000000000000204e-07	5.621256368037353241e+04
9.300000000000000956e-07	5.473342424537705665e+04
9.310000000000000648e-07	5.430617870074394887e+04
9.320000000000000341e-07	4.970074208740638278e+04
9.330000000000001092e-07	5.286515321878838586e+04
9.340000000000000784e-07	5.379625286629904440e+04
9.350000000000000477e-07	5.120605433810766408e+04
9.360000000000000169e-07	4.907969108243504161e+04
9.370000000000000921e-07	4.897790312313129107e+04
9.380000000000000613e-07	5.259201021627958107e+04
9.390000000000000306e-07	5.130591262812525383e+04
9.400000000000001057e-07	4.574594533032074105e+04
9.410000000000000749e-07	4.642565879735204362e+04
9.420000000000000442e-07	5.180558643254272465e+04
9.430000000000000134e-07	4.601076213387188909e+04
9.440000000000000886e-07	4.676645096969523729e+04
9.450000000000000578e-07	4.373591911959712888e+04
9.460000000000000271e-07	4.568475470813090942e+04
9.470000000000001022e-07	4.422121900102314976e+04
9.480000000000000715e-07	3.858538203157367388e+04
9.490000000000000407e-07	3.669282078918922343e+04
9.500000000000000100e-07	3.683539857508107525e+04
9.510000000000000851e-07	3.354136081153815758e+04
9.520000000000000543e-07	3.488546275615734339e+04
9.530000000000000236e-07	3.526095950138268381e+04
9.540000000000000987e-07	3.683000992903530278e+04
9.549999999999999621e-07	3.431305650065228838e+04
9.560000000000000372e-07	2.676032222478424592e+04
9.570000000000001123e-07	3.345435572525614407e+04
9.579999999999999757e-07	2.916190264797571217e+04
9.590000000000000508e-07	3.237949090891389642e+04
9.600000000000001260e-07	3.049314179382615475e+04
9.609999999999999893e-07	2.792164975522327586e+04
9.620000000000000645e-07	2.534207370470480964e+04
9.630000000000001396e-07	2.423559394409910601e+04
9.640000000000000030e-07	2.697151016619137590e+04
9.650000000000000781e-07	1.762028373290781019e+04
9.660000000000001532e-07	2.483323251423775582e+04
9.670000000000000166e-07	2.373237323827709042e+04
9.680000000000000917e-07	2.024659338327963997e+04
9.689999999999999551e-07	3.134974180678622724e+04
9.700000000000000302e-07	2.301196956483395843e+04
9.710000000000001053e-07	2.108762546337386084e+04
9.719999999999999687e-07	2.685967885552470034e+04
9.730000000000000438e-07	1.998915136928953871e+04
9.740000000000001190e-07	2.025952369315812757e+04
9.749999999999999823e-07	1.857509924963182857e+04
9.760000000000000575e-07	1.836571087694665039e+04
9.770000000000001326e-07	1.693373773699239973e+04
9.779999999999999960e-07	2.267293750294224810e+04
9.790000000000000711e-07	2.238915711126443421e+04
9.800000000000001462e-07	2.331563322497068657e+04
9.810000000000000096e-07	1.839344007346195212e+04
9.820000000000000847e-07	1.827590566037076132e+04
9.830000000000001599e-07	1.577826839790086888e+04
9.840000000000000232e-07	1.871308513804269023e+04
9.850000000000000984e-07	1.387074950363060998e+04
9.859999999999999617e-07	1.243688491325666291e+04
9.870000000000000369e-07	1.399518882644810401e+04
9.880000000000001120e-07	1.445698023539050700e+04
9.889999999999999754e-07	1.555058814802044435e+04
9.900000000000000505e-07	1.882410081842793079e+04
9.910000000000001256e-07	1.682938964875471720e+04
9.919999999999999890e-07	1.946200913759773903e+04
9.930000000000000641e-07	2.194947762657060593e+04
9.940000000000001392e-07	1.388760003706656244e+04
9.950000000000000026e-07	1.754379221330663131e+04
9.960000000000000777e-07	1.590237118835582805e+04
9.970000000000001529e-07	1.809826635179849472e+04
9.980000000000000162e-07	1.899586789134184073e+04
9.990000000000000914e-07	1.850813282401020479e+04
