lambda	I
8.820000000000000893e-07	5.329789426842148416e+06
8.830000000000000585e-07	5.178464792143610306e+06
8.840000000000000278e-07	4.877659563984744251e+06
8.850000000000001029e-07	4.980797190026884899e+06
8.860000000000000721e-07	4.734349886122621596e+06
8.870000000000000414e-07	4.794896336967279203e+06
8.880000000000000106e-07	4.863001802342236973e+06
8.890000000000000858e-07	4.700837856494914740e+06
8.900000000000000550e-07	4.370098846675994806e+06
8.910000000000000243e-07	4.532264130221338943e+06
8.920000000000000994e-07	4.540776637452025898e+06
8.930000000000000686e-07	4.480800676978783682e+06
8.940000000000000379e-07	4.042534232332208659e+06
8.950000000000000071e-07	4.071846843254967127e+06
8.960000000000000823e-07	3.697120014686599374e+06
8.970000000000000515e-07	3.716908017350649461e+06
8.980000000000000208e-07	3.462430983587430324e+06
8.990000000000000959e-07	3.319988170136493631e+06
9.000000000000000652e-07	3.620853939797678031e+06
9.010000000000000344e-07	3.474396250579912681e+06
9.020000000000000037e-07	3.479045594811250456e+06
9.030000000000000788e-07	3.405614672401426360e+06
9.040000000000000480e-07	3.084584407541439403e+06
9.050000000000000173e-07	3.107707036890790332e+06
9.060000000000000924e-07	3.098961080258062109e+06
9.070000000000000617e-07	2.711458345386930276e+06
9.080000000000000309e-07	2.628799186487614177e+06
9.090000000000001060e-07	2.779720430995807983e+06
9.100000000000000753e-07	2.685578675015199464e+06
9.110000000000000445e-07	2.708657072983689141e+06
9.120000000000000138e-07	2.187195753310037777e+06
9.130000000000000889e-07	2.707023249958398286e+06
9.140000000000000582e-07	2.337159369442098774e+06
9.150000000000000274e-07	2.545163445523498580e+06
9.160000000000001025e-07	2.363819738514650613e+06
9.170000000000000718e-07	2.107622125472903717e+06
9.180000000000000410e-07	2.116491793761211913e+06
9.190000000000000103e-07	2.160734867223470472e+06
9.200000000000000854e-07	2.217483591670593247e+06
9.210000000000000547e-07	2.032659838076521875e+06
9.220000000000000239e-07	1.692347990843362175e+06
9.230000000000000991e-07	1.737018548635686515e+06
9.240000000000000683e-07	2.032763755074957386e+06
9.250000000000000376e-07	1.964863858106608735e+06
9.260000000000000068e-07	1.491582377178955358e+06
9.270000000000000819e-07	1.472802137197792763e+06
9.280000000000000512e-07	1.758779401912005153e+06
9.290000000000000204e-07	1.615872908484349493e+06
9.300000000000000956e-07	1.697415857869089115e+06
9.310000000000000648e-07	1.242559479899150319e+06
9.320000000000000341e-07	1.339416429494832177e+06
9.330000000000001092e-07	1.605749565255722962e+06
9.340000000000000784e-07	1.645508462816361105e+06
9.350000000000000477e-07	1.378640661868792959e+06
9.360000000000000169e-07	1.291757543513604905e+06
9.370000000000000921e-07	2.067056517377180047e+06
9.380000000000000613e-07	1.921407054502754239e+06
9.390000000000000306e-07	1.679486922302921535e+06
9.400000000000001057e-07	2.352117731688842643e+06
9.410000000000000749e-07	1.641496997240429046e+06
9.420000000000000442e-07	1.650741104695447255e+06
9.430000000000000134e-07	1.185497880678978981e+06
9.440000000000000886e-07	1.146483649086916354e+06
9.450000000000000578e-07	1.626981057843163377e+06
9.460000000000000271e-07	2.200362103948161006e+06
9.470000000000001022e-07	1.866486722391296644e+06
9.480000000000000715e-07	1.307946551199012203e+06
9.490000000000000407e-07	1.232480140107010026e+06
9.500000000000000100e-07	6.506192632414862746e+05
9.510000000000000851e-07	1.105846407031890936e+06
9.520000000000000543e-07	1.324778535324004246e+06
9.530000000000000236e-07	1.421023897458852036e+06
9.540000000000000987e-07	1.120730161298577441e+06
9.549999999999999621e-07	1.214809124015408335e+06
9.560000000000000372e-07	1.568399451015329687e+06
9.570000000000001123e-07	8.927503503220769344e+05
9.579999999999999757e-07	1.242020479783793213e+06
9.590000000000000508e-07	9.244475640100988094e+05
9.600000000000001260e-07	1.208614986083229072e+06
9.609999999999999893e-07	8.700847629520368064e+05
9.620000000000000645e-07	7.851770057427120628e+05
9.630000000000001396e-07	7.848761794991779607e+05
9.640000000000000030e-07	1.302170724402492633e+06
9.650000000000000781e-07	9.525135854117230047e+05
9.660000000000001532e-07	1.529002369028609712e+06
9.670000000000000166e-07	1.063989069844603771e+06
9.680000000000000917e-07	8.290651597470428096e+05
9.689999999999999551e-07	9.788949962584809400e+05
9.700000000000000302e-07	9.588219933929184917e+05
9.710000000000001053e-07	8.928867999322005780e+05
9.719999999999999687e-07	5.260694270197025035e+05
9.730000000000000438e-07	1.126147359139935579e+06
9.740000000000001190e-07	1.358906114409526577e+06
9.749999999999999823e-07	8.772713155408573803e+05
9.760000000000000575e-07	9.802223998502086615e+05
9.770000000000001326e-07	1.060638200858595548e+06
9.779999999999999960e-07	1.792292098165196367e+06
9.790000000000000711e-07	1.122188851555464091e+06
9.800000000000001462e-07	1.215002458253651625e+06
9.810000000000000096e-07	1.055242545791880693e+06
9.820000000000000847e-07	1.301200931917115813e+06
9.830000000000001599e-07	1.368071488254518015e+06
9.840000000000000232e-07	1.364652127383843530e+06
9.850000000000000984e-07	1.260553996779094683e+06
9.859999999999999617e-07	1.203639457669314928e+06
9.870000000000000369e-07	1.758114251413343241e+06
9.880000000000001120e-07	1.271223856270004530e+06
9.889999999999999754e-07	1.203226910655039828e+06
9.900000000000000505e-07	1.070496311388131231e+06
9.910000000000001256e-07	1.758553042732250178e+06
9.919999999999999890e-07	1.514120015760311158e+06
9.930000000000000641e-07	1.136210775168429827e+06
9.940000000000001392e-07	1.287266914393148618e+06
9.950000000000000026e-07	1.141915291894435883e+06
9.960000000000000777e-07	1.641150366661126260e+06
9.970000000000001529e-07	1.465423362417275319e+06
9.980000000000000162e-07	1.390204160549673252e+06
9.990000000000000914e-07	1.430952115113601089e+06
