lambda	I
8.820000000000000893e-07	3.407631604521065601e+05
8.830000000000000585e-07	3.272734705969344359e+05
8.840000000000000278e-07	3.266265986837599194e+05
8.850000000000001029e-07	3.056708999522929080e+05
8.860000000000000721e-07	3.014312456619391451e+05
8.870000000000000414e-07	2.965358670435994864e+05
8.880000000000000106e-07	2.877187523117506644e+05
8.890000000000000858e-07	2.837937228489436093e+05
8.900000000000000550e-07	2.667686424325772678e+05
8.910000000000000243e-07	2.656179950069240876e+05
8.920000000000000994e-07	2.658217315010516322e+05
8.930000000000000686e-07	2.491531077124924050e+05
8.940000000000000379e-07	2.470529732253414404e+05
8.950000000000000071e-07	2.378866596819718834e+05
8.960000000000000823e-07	2.343322893036754103e+05
8.970000000000000515e-07	2.265152623229541059e+05
8.980000000000000208e-07	2.196402686840482638e+05
8.990000000000000959e-07	2.162251157996776456e+05
9.000000000000000652e-07	2.095273797830532712e+05
9.010000000000000344e-07	2.028306568394860951e+05
9.020000000000000037e-07	1.967075229773799074e+05
9.030000000000000788e-07	1.919155749398216140e+05
9.040000000000000480e-07	1.815905716617484286e+05
9.050000000000000173e-07	1.862640191774065606e+05
9.060000000000000924e-07	1.727235169392333482e+05
9.070000000000000617e-07	1.673886117365737155e+05
9.080000000000000309e-07	1.677932914762544679e+05
9.090000000000001060e-07	1.617534822862912260e+05
9.100000000000000753e-07	1.586394319465801236e+05
9.110000000000000445e-07	1.529986766243473685e+05
9.120000000000000138e-07	1.559801373888054513e+05
9.130000000000000889e-07	1.445933749841404788e+05
9.140000000000000582e-07	1.482557278462141112e+05
9.150000000000000274e-07	1.443423676839202526e+05
9.160000000000001025e-07	1.388519801818105334e+05
9.170000000000000718e-07	1.415839067596430541e+05
9.180000000000000410e-07	1.330042943660574674e+05
9.190000000000000103e-07	1.288874600465859839e+05
9.200000000000000854e-07	1.310822610643563967e+05
9.210000000000000547e-07	1.343534571758742095e+05
9.220000000000000239e-07	1.249372379966252629e+05
9.230000000000000991e-07	1.202302523226555350e+05
9.240000000000000683e-07	1.169278644196155656e+05
9.250000000000000376e-07	1.118330877516799810e+05
9.260000000000000068e-07	1.111500030085761537e+05
9.270000000000000819e-07	1.134451583118956769e+05
9.280000000000000512e-07	1.029318695749935723e+05
9.290000000000000204e-07	1.068041986637367081e+05
9.300000000000000956e-07	1.109948055090241396e+05
9.310000000000000648e-07	1.045328516071438498e+05
9.320000000000000341e-07	9.409647210834787984e+04
9.330000000000001092e-07	9.953341571135939739e+04
9.340000000000000784e-07	9.907935108903904620e+04
9.350000000000000477e-07	9.950909046699522878e+04
9.360000000000000169e-07	9.459177495987851580e+04
9.370000000000000921e-07	9.230208808909071377e+04
9.380000000000000613e-07	9.769894720468229207e+04
9.390000000000000306e-07	8.819204814906419779e+04
9.400000000000001057e-07	9.910273694650545076e+04
9.410000000000000749e-07	9.259698089669448382e+04
9.420000000000000442e-07	9.476946200040839904e+04
9.430000000000000134e-07	8.772758869632780261e+04
9.440000000000000886e-07	9.118106562937831040e+04
9.450000000000000578e-07	9.422544561418954981e+04
9.460000000000000271e-07	9.019436763763478666e+04
9.470000000000001022e-07	9.089833440384587448e+04
9.480000000000000715e-07	8.831666951688064728e+04
9.490000000000000407e-07	7.556842865622110548e+04
9.500000000000000100e-07	8.014091409969318192e+04
9.510000000000000851e-07	8.176841229380499863e+04
9.520000000000000543e-07	8.147853259395013447e+04
9.530000000000000236e-07	8.016226018406040384e+04
9.540000000000000987e-07	6.205579868738013465e+04
9.549999999999999621e-07	7.231879999060007685e+04
9.560000000000000372e-07	7.052101992142621020e+04
9.570000000000001123e-07	6.299651587569691765e+04
9.579999999999999757e-07	5.967598833755881788e+04
9.590000000000000508e-07	6.363389460231139674e+04
9.600000000000001260e-07	6.570129271431581583e+04
9.609999999999999893e-07	5.187944738864387909e+04
9.620000000000000645e-07	-3.621408948280343611e+04
9.630000000000001396e-07	-8.341637951830506790e+04
9.640000000000000030e-07	4.919427683087518380e+04
9.650000000000000781e-07	5.117264872347016353e+04
9.660000000000001532e-07	5.136333540414972958e+04
9.670000000000000166e-07	5.089254519690106099e+04
9.680000000000000917e-07	4.479261597383386834e+04
9.689999999999999551e-07	4.627367717836755764e+04
9.700000000000000302e-07	4.360362166618032643e+04
9.710000000000001053e-07	4.437664024362109194e+04
9.719999999999999687e-07	5.034003992719091912e+04
9.730000000000000438e-07	3.843716506249913800e+04
9.740000000000001190e-07	3.890249254007392301e+04
9.749999999999999823e-07	3.651123659134945774e+04
9.760000000000000575e-07	3.694545948566959851e+04
9.770000000000001326e-07	3.599309501791694493e+04
9.779999999999999960e-07	3.397806587499763555e+04
9.790000000000000711e-07	3.532670029818970215e+04
9.800000000000001462e-07	4.031182305762116448e+04
9.810000000000000096e-07	4.385254986023764650e+04
9.820000000000000847e-07	3.824373211758408434e+04
9.830000000000001599e-07	3.996376707771998190e+04
9.840000000000000232e-07	4.485586172390903084e+04
9.850000000000000984e-07	4.243022323500490165e+04
9.859999999999999617e-07	3.044842129686242333e+04
9.870000000000000369e-07	3.267728839593656085e+04
9.880000000000001120e-07	3.639129000874474877e+04
9.889999999999999754e-07	3.302089939770025376e+04
9.900000000000000505e-07	4.740436638044947904e+04
9.910000000000001256e-07	3.164394049276216901e+04
9.919999999999999890e-07	3.681538600201785448e+04
9.930000000000000641e-07	3.313600160526213585e+04
9.940000000000001392e-07	3.545383630082366290e+04
9.950000000000000026e-07	2.567293422778974855e+04
9.960000000000000777e-07	3.064270204128076148e+04
9.970000000000001529e-07	3.335448855074477615e+04
9.980000000000000162e-07	2.838464764049136647e+04
9.990000000000000914e-07	4.031169929107839562e+04
