lambda	I
8.820000000000000893e-07	6.008170430770700332e+05
8.830000000000000585e-07	5.986569863939343486e+05
8.840000000000000278e-07	5.633843176060460974e+05
8.850000000000001029e-07	5.645070224076735321e+05
8.860000000000000721e-07	5.627018025930908043e+05
8.870000000000000414e-07	5.350834854480808135e+05
8.880000000000000106e-07	5.317045244046139996e+05
8.890000000000000858e-07	4.953904654812840163e+05
8.900000000000000550e-07	4.946828854356687516e+05
8.910000000000000243e-07	4.605901818566953880e+05
8.920000000000000994e-07	4.555853454484182876e+05
8.930000000000000686e-07	4.597043549551278120e+05
8.940000000000000379e-07	4.367798766129480791e+05
8.950000000000000071e-07	4.152519067011530278e+05
8.960000000000000823e-07	4.047386139863881981e+05
8.970000000000000515e-07	4.431925314596362296e+05
8.980000000000000208e-07	4.240578152357942890e+05
8.990000000000000959e-07	3.765146119863641215e+05
9.000000000000000652e-07	3.698931929514645599e+05
9.010000000000000344e-07	3.811022044986418332e+05
9.020000000000000037e-07	3.680206184272310347e+05
9.030000000000000788e-07	3.576158349631726742e+05
9.040000000000000480e-07	3.449180611576456577e+05
9.050000000000000173e-07	3.265707476849606610e+05
9.060000000000000924e-07	3.078218470083698048e+05
9.070000000000000617e-07	3.131891249163632747e+05
9.080000000000000309e-07	3.097507404315723688e+05
9.090000000000001060e-07	2.928369971864458639e+05
9.100000000000000753e-07	2.897978335823394591e+05
9.110000000000000445e-07	2.846500343992259004e+05
9.120000000000000138e-07	2.958345218081519706e+05
9.130000000000000889e-07	2.798537727319740225e+05
9.140000000000000582e-07	2.772242127295457176e+05
9.150000000000000274e-07	2.550215867651826993e+05
9.160000000000001025e-07	2.726787186282775365e+05
9.170000000000000718e-07	2.586631778216103557e+05
9.180000000000000410e-07	2.800163716892317752e+05
9.190000000000000103e-07	2.191841649581333331e+05
9.200000000000000854e-07	2.334698670373722853e+05
9.210000000000000547e-07	2.340914697851080273e+05
9.220000000000000239e-07	2.261786068392626767e+05
9.230000000000000991e-07	2.163832605078679626e+05
9.240000000000000683e-07	2.093817815522551537e+05
9.250000000000000376e-07	2.110181632271858689e+05
9.260000000000000068e-07	2.184352431308944651e+05
9.270000000000000819e-07	2.209346551453404536e+05
9.280000000000000512e-07	2.027818521733808157e+05
9.290000000000000204e-07	2.018437290951482428e+05
9.300000000000000956e-07	1.938602890785874624e+05
9.310000000000000648e-07	2.036342470285559248e+05
9.320000000000000341e-07	2.043080193416641559e+05
9.330000000000001092e-07	2.151753919589315774e+05
9.340000000000000784e-07	2.036462086538405856e+05
9.350000000000000477e-07	1.845747478956754785e+05
9.360000000000000169e-07	1.808216355521273508e+05
9.370000000000000921e-07	2.040307361063544522e+05
9.380000000000000613e-07	2.280604356975564733e+05
9.390000000000000306e-07	2.051059276195407147e+05
9.400000000000001057e-07	1.804105092038626608e+05
9.410000000000000749e-07	2.274040211478314304e+05
9.420000000000000442e-07	2.017381716458404553e+05
9.430000000000000134e-07	1.697635070144571073e+05
9.440000000000000886e-07	1.877166384891885100e+05
9.450000000000000578e-07	2.091087323365129996e+05
9.460000000000000271e-07	1.948864594842917286e+05
9.470000000000001022e-07	2.234273776785871305e+05
9.480000000000000715e-07	1.718417416595000250e+05
9.490000000000000407e-07	1.684739088091525773e+05
9.500000000000000100e-07	1.396646088516410673e+05
9.510000000000000851e-07	1.675464283098935557e+05
9.520000000000000543e-07	1.768728107924043143e+05
9.530000000000000236e-07	1.520640424036727927e+05
9.540000000000000987e-07	1.428218957184648607e+05
9.549999999999999621e-07	1.304366129635783582e+05
9.560000000000000372e-07	1.323775049694285553e+05
9.570000000000001123e-07	1.026353468896858685e+05
9.579999999999999757e-07	1.204261990842417290e+05
9.590000000000000508e-07	1.442057756869280711e+05
9.600000000000001260e-07	9.965721999369427795e+04
9.609999999999999893e-07	9.294699620383670845e+04
9.620000000000000645e-07	1.060537927073270694e+05
9.630000000000001396e-07	1.062078143579956522e+05
9.640000000000000030e-07	1.114277896224724536e+05
9.650000000000000781e-07	1.116381002977720927e+05
9.660000000000001532e-07	1.110290389020819566e+05
9.670000000000000166e-07	9.554067247046543343e+04
9.680000000000000917e-07	9.636761859608360101e+04
9.689999999999999551e-07	8.479728728294916800e+04
9.700000000000000302e-07	1.010554384943090554e+05
9.710000000000001053e-07	1.111914488617165916e+05
9.719999999999999687e-07	1.047204812376600894e+05
9.730000000000000438e-07	9.374576046131904877e+04
9.740000000000001190e-07	1.017391711518554075e+05
9.749999999999999823e-07	8.195704394106271502e+04
9.760000000000000575e-07	9.007603345257819456e+04
9.770000000000001326e-07	6.890308125160732016e+04
9.779999999999999960e-07	9.718682334925660689e+04
9.790000000000000711e-07	7.429548683996118780e+04
9.800000000000001462e-07	6.539989159576647216e+04
9.810000000000000096e-07	9.213921060118412424e+04
9.820000000000000847e-07	8.926132826594832295e+04
9.830000000000001599e-07	7.538676050702080829e+04
9.840000000000000232e-07	8.005244244594183692e+04
9.850000000000000984e-07	8.512343807612375531e+04
9.859999999999999617e-07	5.919215511113058164e+04
9.870000000000000369e-07	8.793196975957414543e+04
9.880000000000001120e-07	6.122099278134504857e+04
9.889999999999999754e-07	8.523881070533746970e+04
9.900000000000000505e-07	8.176766954020720732e+04
9.910000000000001256e-07	6.331785132273773343e+04
9.919999999999999890e-07	7.079045862293054233e+04
9.930000000000000641e-07	8.446056116794764239e+04
9.940000000000001392e-07	5.177714587428274535e+04
9.950000000000000026e-07	5.714230932315471000e+04
9.960000000000000777e-07	4.338015776887162065e+04
9.970000000000001529e-07	7.054810184105123335e+04
9.980000000000000162e-07	5.290702839086310269e+04
9.990000000000000914e-07	6.450386376852283865e+04
