671.000000	1.613774	0.545269
672.000000	1.617183	0.543236
673.000000	1.620503	0.541135
674.000000	1.623730	0.538969
675.000000	1.626863	0.536741
676.000000	1.629899	0.534455
677.000000	1.632836	0.532113
678.000000	1.635672	0.529720
679.000000	1.638405	0.527279
680.000000	1.641033	0.524793
681.000000	1.643553	0.522267
682.000000	1.645966	0.519705
683.000000	1.648268	0.517109
684.000000	1.650459	0.514485
685.000000	1.652536	0.511837
686.000000	1.654499	0.509169
687.000000	1.656347	0.506485
688.000000	1.658079	0.503789
689.000000	1.659693	0.501087
690.000000	1.661189	0.498383
691.000000	1.662568	0.495682
692.000000	1.663827	0.492988
693.000000	1.664968	0.490307
694.000000	1.665989	0.487642
695.000000	1.666893	0.485001
696.000000	1.667678	0.482386
697.000000	1.668345	0.479804
698.000000	1.668895	0.477260
699.000000	1.669330	0.474759
700.000000	1.669650	0.472306
701.000000	1.669858	0.469906
702.000000	1.669953	0.467565
703.000000	1.669940	0.465289
704.000000	1.669820	0.463081
705.000000	1.669595	0.460948
706.000000	1.669269	0.458895
707.000000	1.668844	0.456928
708.000000	1.668323	0.455050
709.000000	1.667711	0.453268
710.000000	1.667011	0.451586
711.000000	1.666228	0.450009
712.000000	1.665366	0.448543
713.000000	1.664429	0.447190
714.000000	1.663424	0.445957
715.000000	1.662355	0.444847
716.000000	1.661228	0.443864
717.000000	1.660050	0.443012
718.000000	1.658826	0.442295
719.000000	1.657563	0.441715
720.000000	1.656267	0.441276
721.000000	1.654947	0.440980
722.000000	1.653609	0.440829
723.000000	1.652260	0.440826
724.000000	1.650909	0.440971
725.000000	1.649564	0.441266
726.000000	1.648231	0.441711
727.000000	1.646919	0.442306
728.000000	1.645637	0.443051
729.000000	1.644392	0.443945
730.000000	1.643193	0.444986
731.000000	1.642047	0.446172
732.000000	1.640962	0.447501
733.000000	1.639947	0.448970
734.000000	1.639008	0.450575
735.000000	1.638152	0.452312
736.000000	1.637388	0.454177
737.000000	1.636721	0.456165
738.000000	1.636158	0.458270
739.000000	1.635704	0.460487
740.000000	1.635365	0.462810
741.000000	1.635144	0.465231
742.000000	1.635048	0.467745
743.000000	1.635079	0.470344
744.000000	1.635240	0.473022
745.000000	1.635534	0.475771
746.000000	1.635963	0.478584
747.000000	1.636528	0.481453
748.000000	1.637228	0.484373
749.000000	1.638066	0.487336
750.000000	1.639039	0.490335
751.000000	1.640147	0.493363
752.000000	1.641388	0.496415
753.000000	1.642759	0.499485
754.000000	1.644259	0.502568
755.000000	1.645885	0.505658
756.000000	1.647632	0.508752
757.000000	1.649497	0.511845
758.000000	1.651477	0.514934
759.000000	1.653566	0.518017
760.000000	1.655762	0.521092
761.000000	1.658060	0.524157
762.000000	1.660456	0.527211
763.000000	1.662945	0.530254
764.000000	1.665524	0.533287
765.000000	1.668189	0.536309
766.000000	1.670936	0.539325
767.000000	1.673763	0.542334
768.000000	1.676668	0.545340
769.000000	1.679646	0.548345
770.000000	1.682699	0.551354
771.000000	1.685823	0.554370
772.000000	1.689020	0.557397
773.000000	1.692289	0.560440
774.000000	1.695632	0.563503
775.000000	1.699050	0.566591
776.000000	1.702546	0.569708
777.000000	1.706124	0.572859
778.000000	1.709789	0.576049
779.000000	1.713545	0.579281
780.000000	1.717399	0.582559
781.000000	1.721358	0.585887
782.000000	1.725430	0.589266
783.000000	1.729623	0.592700
784.000000	1.733948	0.596189
785.000000	1.738413	0.599732
786.000000	1.743031	0.603330
787.000000	1.747812	0.606980
788.000000	1.752767	0.610679
789.000000	1.757910	0.614422
790.000000	1.763251	0.618203
791.000000	1.768803	0.622015
792.000000	1.774577	0.625848
793.000000	1.780586	0.629692
794.000000	1.786840	0.633535
795.000000	1.793349	0.637363
796.000000	1.800123	0.641162
797.000000	1.807169	0.644914
798.000000	1.814495	0.648604
799.000000	1.822105	0.652211
800.000000	1.830005	0.655717
801.000000	1.838195	0.659101
802.000000	1.846678	0.662341
803.000000	1.855450	0.665418
804.000000	1.864510	0.668307
805.000000	1.873850	0.670989
806.000000	1.883465	0.673441
807.000000	1.893348	0.675643
808.000000	1.903481	0.677574
809.000000	1.913858	0.679214
810.000000	1.924462	0.680545
811.000000	1.935278	0.681549
812.000000	1.946289	0.682209
813.000000	1.957474	0.682511
814.000000	1.968817	0.682441
815.000000	1.980296	0.681986
816.000000	1.991889	0.681137
817.000000	2.003575	0.679883
818.000000	2.015332	0.678219
819.000000	2.027133	0.676137
820.000000	2.038963	0.673633
821.000000	2.050794	0.670704
822.000000	2.062601	0.667349
823.000000	2.074365	0.663568
824.000000	2.086062	0.659362
825.000000	2.097666	0.654736
826.000000	2.109159	0.649691
827.000000	2.120516	0.644233
828.000000	2.131717	0.638370
829.000000	2.142741	0.632109
830.000000	2.153568	0.625458
831.000000	2.164176	0.618428
832.000000	2.174546	0.611031
833.000000	2.184660	0.603278
834.000000	2.194501	0.595182
835.000000	2.204047	0.586761
836.000000	2.213287	0.578025
837.000000	2.222204	0.568994
838.000000	2.230783	0.559683
839.000000	2.239011	0.550112
840.000000	2.246875	0.540298
841.000000	2.254364	0.530262
842.000000	2.261470	0.520024
843.000000	2.268182	0.509604
844.000000	2.274494	0.499023
845.000000	2.280401	0.488304
846.000000	2.285897	0.477469
847.000000	2.290981	0.466536
848.000000	2.295650	0.455534
849.000000	2.299905	0.444481
850.000000	2.303748	0.433395
851.000000	2.307182	0.422301
852.000000	2.310210	0.411222
853.000000	2.312840	0.400175
854.000000	2.315077	0.389181
855.000000	2.316931	0.378257
856.000000	2.318409	0.367423
857.000000	2.319524	0.356694
858.000000	2.320286	0.346087
859.000000	2.320707	0.335616
860.000000	2.320800	0.325295
861.000000	2.320579	0.315138
862.000000	2.320056	0.305152
863.000000	2.319247	0.295351
864.000000	2.318165	0.285744
865.000000	2.316825	0.276337
866.000000	2.315243	0.267137
867.000000	2.313432	0.258152
868.000000	2.311407	0.249383
869.000000	2.309182	0.240836
870.000000	2.306773	0.232513
871.000000	2.304191	0.224416
872.000000	2.301451	0.216545
873.000000	2.298566	0.208902
874.000000	2.295548	0.201484
875.000000	2.292410	0.194292
876.000000	2.289163	0.187322
877.000000	2.285818	0.180574
878.000000	2.282386	0.174043
879.000000	2.278876	0.167727
880.000000	2.275299	0.161622
881.000000	2.271664	0.155725
882.000000	2.267977	0.150028
883.000000	2.264249	0.144532
884.000000	2.260486	0.139228
885.000000	2.256695	0.134113
886.000000	2.252883	0.129184
887.000000	2.249055	0.124433
888.000000	2.245219	0.119856
889.000000	2.241376	0.115447
890.000000	2.237534	0.111202
891.000000	2.233697	0.107116
892.000000	2.229868	0.103184
893.000000	2.226052	0.099399
894.000000	2.222251	0.095759
895.000000	2.218468	0.092257
896.000000	2.214706	0.088889
897.000000	2.210970	0.085652
898.000000	2.207258	0.082537
899.000000	2.203574	0.079544
900.000000	2.199920	0.076666
901.000000	2.196298	0.073900
902.000000	2.192708	0.071240
903.000000	2.189153	0.068685
904.000000	2.185632	0.066229
905.000000	2.182147	0.063868
906.000000	2.178698	0.061599
907.000000	2.175287	0.059419
908.000000	2.171913	0.057324
909.000000	2.168578	0.055310
910.000000	2.165280	0.053375
911.000000	2.162022	0.051515
912.000000	2.158802	0.049727
913.000000	2.155621	0.048010
914.000000	2.152478	0.046359
915.000000	2.149374	0.044772
916.000000	2.146309	0.043246
917.000000	2.143282	0.041780
918.000000	2.140294	0.040370
919.000000	2.137343	0.039015
920.000000	2.134429	0.037712
921.000000	2.131554	0.036460
922.000000	2.128715	0.035255
923.000000	2.125912	0.034097
924.000000	2.123145	0.032983
925.000000	2.120414	0.031912
926.000000	2.117719	0.030882
927.000000	2.115058	0.029890
928.000000	2.112431	0.028937
929.000000	2.109839	0.028019
930.000000	2.107280	0.027137
931.000000	2.104753	0.026287
932.000000	2.102259	0.025470
933.000000	2.099797	0.024683
934.000000	2.097366	0.023926
935.000000	2.094967	0.023197
936.000000	2.092597	0.022495
937.000000	2.090258	0.021819
938.000000	2.087948	0.021168
939.000000	2.085667	0.020541
940.000000	2.083415	0.019937
941.000000	2.081190	0.019355
942.000000	2.078993	0.018795
943.000000	2.076823	0.018254
944.000000	2.074680	0.017734
945.000000	2.072563	0.017232
946.000000	2.070471	0.016748
947.000000	2.068405	0.016282
948.000000	2.066364	0.015832
949.000000	2.064347	0.015399
950.000000	2.062354	0.014980
951.000000	2.060384	0.014577
952.000000	2.058439	0.014188
953.000000	2.056515	0.013812
954.000000	2.054614	0.013449
955.000000	2.052734	0.013099
956.000000	2.050876	0.012761
957.000000	2.049039	0.012435
958.000000	2.047223	0.012120
959.000000	2.045428	0.011816
960.000000	2.043653	0.011522
961.000000	2.041897	0.011237
962.000000	2.040162	0.010963
963.000000	2.038444	0.010697
964.000000	2.036746	0.010441
965.000000	2.035066	0.010193
966.000000	2.033405	0.009953
967.000000	2.031761	0.009720
968.000000	2.030134	0.009496
969.000000	2.028525	0.009278
970.000000	2.026933	0.009068
971.000000	2.025358	0.008864
972.000000	2.023798	0.008667
973.000000	2.022255	0.008476
974.000000	2.020728	0.008291
975.000000	2.019217	0.008112
976.000000	2.017720	0.007938
977.000000	2.016239	0.007770
978.000000	2.014773	0.007607
979.000000	2.013321	0.007448
980.000000	2.011884	0.007295
981.000000	2.010461	0.007146
982.000000	2.009052	0.007001
983.000000	2.007656	0.006861
984.000000	2.006274	0.006725
985.000000	2.004905	0.006593
986.000000	2.003550	0.006464
987.000000	2.002206	0.006339
988.000000	2.000876	0.006218
989.000000	1.999559	0.006100
990.000000	1.998253	0.005986
991.000000	1.996960	0.005875
992.000000	1.995679	0.005766
993.000000	1.994409	0.005661
994.000000	1.993151	0.005558
995.000000	1.991904	0.005459
996.000000	1.990669	0.005362
997.000000	1.989445	0.005267
998.000000	1.988231	0.005175
999.000000	1.987029	0.005085
1000.000000	1.985837	0.004998
