lambda	I
8.820000000000000893e-07	2.590608452505512163e+06
8.830000000000000585e-07	2.434158475071679335e+06
8.840000000000000278e-07	2.499783200671196915e+06
8.850000000000001029e-07	2.423125521449598484e+06
8.860000000000000721e-07	2.374542190042582806e+06
8.870000000000000414e-07	2.495652614993258379e+06
8.880000000000000106e-07	2.275265852800185792e+06
8.890000000000000858e-07	2.187481014548050240e+06
8.900000000000000550e-07	2.155817921369963326e+06
8.910000000000000243e-07	2.102749720567094162e+06
8.920000000000000994e-07	2.060806221179773798e+06
8.930000000000000686e-07	1.994749424026230117e+06
8.940000000000000379e-07	1.934542976124010980e+06
8.950000000000000071e-07	1.880209528732306324e+06
8.960000000000000823e-07	1.983369991794182919e+06
8.970000000000000515e-07	1.732038166360670701e+06
8.980000000000000208e-07	1.726743403383385623e+06
8.990000000000000959e-07	1.723683712781968294e+06
9.000000000000000652e-07	1.666957810219725827e+06
9.010000000000000344e-07	1.652076998801249778e+06
9.020000000000000037e-07	1.493398125466128811e+06
9.030000000000000788e-07	1.475038379941930296e+06
9.040000000000000480e-07	1.492597126794805983e+06
9.050000000000000173e-07	1.459152704131769948e+06
9.060000000000000924e-07	1.355676955772051122e+06
9.070000000000000617e-07	1.370824666444213828e+06
9.080000000000000309e-07	1.424745512212127214e+06
9.090000000000001060e-07	1.383022009749555960e+06
9.100000000000000753e-07	1.291694558119361056e+06
9.110000000000000445e-07	1.310805377913500648e+06
9.120000000000000138e-07	1.269787310727679636e+06
9.130000000000000889e-07	1.159807235643675784e+06
9.140000000000000582e-07	1.248992632320096716e+06
9.150000000000000274e-07	1.211164082772391615e+06
9.160000000000001025e-07	1.198559457314506406e+06
9.170000000000000718e-07	1.203978293734200997e+06
9.180000000000000410e-07	1.060622852813199628e+06
9.190000000000000103e-07	1.060085205609822879e+06
9.200000000000000854e-07	1.045694760391310439e+06
9.210000000000000547e-07	1.036331450607076287e+06
9.220000000000000239e-07	1.072608619736473076e+06
9.230000000000000991e-07	9.689613541791033931e+05
9.240000000000000683e-07	8.609781502265922027e+05
9.250000000000000376e-07	9.010313502058535814e+05
9.260000000000000068e-07	9.528496956845419481e+05
9.270000000000000819e-07	8.676715850506256102e+05
9.280000000000000512e-07	7.765183778835774865e+05
9.290000000000000204e-07	7.666964407140690600e+05
9.300000000000000956e-07	7.536637759065441787e+05
9.310000000000000648e-07	8.168900927773187868e+05
9.320000000000000341e-07	8.865613953853069106e+05
9.330000000000001092e-07	8.305332746185531141e+05
9.340000000000000784e-07	8.051072395183545304e+05
9.350000000000000477e-07	8.339469289873692906e+05
9.360000000000000169e-07	8.319870821921165334e+05
9.370000000000000921e-07	8.048105720321731642e+05
9.380000000000000613e-07	8.038268314113644883e+05
9.390000000000000306e-07	7.603260126431181561e+05
9.400000000000001057e-07	9.689790266015226953e+05
9.410000000000000749e-07	9.128653390109529719e+05
9.420000000000000442e-07	7.710804870763547951e+05
9.430000000000000134e-07	8.094563347341164481e+05
9.440000000000000886e-07	6.263255227992179571e+05
9.450000000000000578e-07	7.904401880802153610e+05
9.460000000000000271e-07	7.594618798872125335e+05
9.470000000000001022e-07	7.133361864487954881e+05
9.480000000000000715e-07	8.189345022531835129e+05
9.490000000000000407e-07	7.372921418756988132e+05
9.500000000000000100e-07	6.938753277914322680e+05
9.510000000000000851e-07	6.220640403388313716e+05
9.520000000000000543e-07	5.452338616508197738e+05
9.530000000000000236e-07	5.753764132389266742e+05
9.540000000000000987e-07	5.494760767969606677e+05
9.549999999999999621e-07	5.039027495091228047e+05
9.560000000000000372e-07	4.956381792705095140e+05
9.570000000000001123e-07	4.727961347238586750e+05
9.579999999999999757e-07	4.988156489459760487e+05
9.590000000000000508e-07	5.325601132283958141e+05
9.600000000000001260e-07	5.545803209364896175e+05
9.609999999999999893e-07	4.247754947923811269e+05
9.620000000000000645e-07	3.969449276763658854e+05
9.630000000000001396e-07	2.908217277740744175e+05
9.640000000000000030e-07	3.983150359426944633e+05
9.650000000000000781e-07	4.053602131330882548e+05
9.660000000000001532e-07	5.528560157698047115e+05
9.670000000000000166e-07	3.529692957067611278e+05
9.680000000000000917e-07	3.919736334235763061e+05
9.689999999999999551e-07	4.253869390359914978e+05
9.700000000000000302e-07	4.649384470705767162e+05
9.710000000000001053e-07	4.079427551219839370e+05
9.719999999999999687e-07	3.011998720125306863e+05
9.730000000000000438e-07	3.571552989598744316e+05
9.740000000000001190e-07	3.282419824232137180e+05
9.749999999999999823e-07	3.326735764895891189e+05
9.760000000000000575e-07	2.804780990680377581e+05
9.770000000000001326e-07	3.183275713636864093e+05
9.779999999999999960e-07	3.109291662784884684e+05
9.790000000000000711e-07	2.571104558129837678e+05
9.800000000000001462e-07	3.284575050317948917e+05
9.810000000000000096e-07	2.842889580037003034e+05
9.820000000000000847e-07	4.008341304510561749e+05
9.830000000000001599e-07	2.082347046105663176e+05
9.840000000000000232e-07	3.223366032699705102e+05
9.850000000000000984e-07	3.035844843528519268e+05
9.859999999999999617e-07	2.879081774284796556e+05
9.870000000000000369e-07	2.278043855206679727e+05
9.880000000000001120e-07	3.634735764850169071e+05
9.889999999999999754e-07	3.387738050397349289e+05
9.900000000000000505e-07	1.701479449026703660e+05
9.910000000000001256e-07	3.686682252795440727e+05
9.919999999999999890e-07	3.348753757054043817e+05
9.930000000000000641e-07	3.860852930604662397e+05
9.940000000000001392e-07	1.455623974331676727e+05
9.950000000000000026e-07	1.677401126793363655e+05
9.960000000000000777e-07	2.165555312901828729e+05
9.970000000000001529e-07	1.798828665757231647e+05
9.980000000000000162e-07	2.203526304882545373e+05
9.990000000000000914e-07	2.236483545959998737e+05
