lambda	I
8.820000000000000893e-07	7.842722110302496003e+04
8.830000000000000585e-07	7.818090488173686026e+04
8.840000000000000278e-07	7.512705823448207229e+04
8.850000000000001029e-07	7.350713710898662976e+04
8.860000000000000721e-07	7.059306940206236322e+04
8.870000000000000414e-07	6.873957886890553345e+04
8.880000000000000106e-07	6.877624130377982510e+04
8.890000000000000858e-07	6.578675227234771592e+04
8.900000000000000550e-07	6.646013546713891265e+04
8.910000000000000243e-07	6.362207207461354119e+04
8.920000000000000994e-07	6.175270260058117856e+04
8.930000000000000686e-07	6.313265189221061155e+04
8.940000000000000379e-07	5.972968916538463236e+04
8.950000000000000071e-07	5.499171092838075128e+04
8.960000000000000823e-07	5.318187433144415991e+04
8.970000000000000515e-07	5.301634277294515778e+04
8.980000000000000208e-07	5.148095864340056869e+04
8.990000000000000959e-07	5.049883153977364418e+04
9.000000000000000652e-07	4.876284878787804337e+04
9.010000000000000344e-07	4.794144160670439305e+04
9.020000000000000037e-07	4.669212084415424033e+04
9.030000000000000788e-07	4.621804900035235187e+04
9.040000000000000480e-07	4.377291715124469920e+04
9.050000000000000173e-07	4.094445656312889332e+04
9.060000000000000924e-07	4.153539026090497646e+04
9.070000000000000617e-07	3.892884378308813757e+04
9.080000000000000309e-07	3.895916342743251880e+04
9.090000000000001060e-07	3.931649161723211000e+04
9.100000000000000753e-07	3.690600164044307894e+04
9.110000000000000445e-07	3.591988702863830258e+04
9.120000000000000138e-07	3.582386997308502760e+04
9.130000000000000889e-07	3.435988418713473948e+04
9.140000000000000582e-07	3.421789953399037040e+04
9.150000000000000274e-07	3.279510479727330676e+04
9.160000000000001025e-07	3.252329068689784617e+04
9.170000000000000718e-07	3.029656862386968351e+04
9.180000000000000410e-07	2.952106360643171865e+04
9.190000000000000103e-07	3.049521182296481857e+04
9.200000000000000854e-07	2.999234094102977178e+04
9.210000000000000547e-07	3.080762475283347521e+04
9.220000000000000239e-07	2.662971616606649332e+04
9.230000000000000991e-07	2.615949434420350372e+04
9.240000000000000683e-07	2.687874871620365593e+04
9.250000000000000376e-07	2.686592828562422073e+04
9.260000000000000068e-07	2.717625618396433129e+04
9.270000000000000819e-07	2.553362966008020521e+04
9.280000000000000512e-07	2.303077924402133795e+04
9.290000000000000204e-07	2.444365891624986034e+04
9.300000000000000956e-07	2.433295117690218103e+04
9.310000000000000648e-07	2.346493059842191360e+04
9.320000000000000341e-07	2.192594982521212660e+04
9.330000000000001092e-07	2.106156957040983980e+04
9.340000000000000784e-07	2.122645792252300089e+04
9.350000000000000477e-07	2.222158870347521952e+04
9.360000000000000169e-07	2.053474136502440524e+04
9.370000000000000921e-07	2.137870812655389818e+04
9.380000000000000613e-07	2.464933864596779677e+04
9.390000000000000306e-07	1.925522846913538524e+04
9.400000000000001057e-07	1.991036358182524054e+04
9.410000000000000749e-07	2.307174624143289111e+04
9.420000000000000442e-07	2.254277342333061097e+04
9.430000000000000134e-07	1.897698611166227420e+04
9.440000000000000886e-07	2.529038665840567774e+04
9.450000000000000578e-07	2.110924294025588824e+04
9.460000000000000271e-07	1.882067024042982666e+04
9.470000000000001022e-07	1.596447876767578418e+04
9.480000000000000715e-07	2.054201051750491388e+04
9.490000000000000407e-07	1.691838170599433579e+04
9.500000000000000100e-07	1.741175688747852837e+04
9.510000000000000851e-07	1.755407816005578934e+04
9.520000000000000543e-07	2.015654508234942114e+04
9.530000000000000236e-07	1.610041745117654682e+04
9.540000000000000987e-07	1.583257041256992125e+04
9.549999999999999621e-07	1.682316168519349958e+04
9.560000000000000372e-07	1.612059294761486854e+04
9.570000000000001123e-07	1.491283469558000070e+04
9.579999999999999757e-07	1.346199266464746688e+04
9.590000000000000508e-07	1.729772937290274422e+04
9.600000000000001260e-07	1.460142837955179493e+04
9.609999999999999893e-07	1.368239202408996971e+04
9.620000000000000645e-07	1.512755936249455226e+04
9.630000000000001396e-07	1.306668130225691675e+04
9.640000000000000030e-07	1.232244829655531248e+04
9.650000000000000781e-07	1.157661801346154425e+04
9.660000000000001532e-07	1.081061978463161722e+04
9.670000000000000166e-07	1.121233485476960050e+04
9.680000000000000917e-07	1.218905758535968198e+04
9.689999999999999551e-07	1.585614981852212986e+04
9.700000000000000302e-07	1.277432563788679909e+04
9.710000000000001053e-07	1.388756212529622644e+04
9.719999999999999687e-07	8.840616689610611502e+03
9.730000000000000438e-07	1.302097042492581386e+04
9.740000000000001190e-07	1.260424732716667313e+04
9.749999999999999823e-07	9.489974164733326688e+03
9.760000000000000575e-07	1.299445517755095170e+04
9.770000000000001326e-07	1.093668230915010281e+04
9.779999999999999960e-07	9.595785471916016832e+03
9.790000000000000711e-07	8.778244775960711195e+03
9.800000000000001462e-07	7.115239555781347008e+03
9.810000000000000096e-07	9.127263476414376782e+03
9.820000000000000847e-07	7.805836725619425124e+03
9.830000000000001599e-07	8.570589459558261296e+03
9.840000000000000232e-07	4.298401218436591989e+03
9.850000000000000984e-07	9.062667498248594711e+03
9.859999999999999617e-07	8.276210068401436729e+03
9.870000000000000369e-07	6.860609067439413593e+03
9.880000000000001120e-07	9.339293733437069022e+03
9.889999999999999754e-07	1.049611642657354423e+04
9.900000000000000505e-07	8.331618159001529420e+03
9.910000000000001256e-07	9.925895387677355757e+03
9.919999999999999890e-07	9.072079476708024231e+03
9.930000000000000641e-07	4.826696137978900879e+03
9.940000000000001392e-07	8.346997248000303443e+03
9.950000000000000026e-07	7.891482938333869242e+03
9.960000000000000777e-07	7.631136144393682116e+03
9.970000000000001529e-07	9.294532865660834432e+03
9.980000000000000162e-07	8.143712571522079998e+03
9.990000000000000914e-07	8.944192726312843661e+03
