lambda	I
8.820000000000000893e-07	2.354437183638700750e+06
8.830000000000000585e-07	2.383883643271318171e+06
8.840000000000000278e-07	2.386870047688107472e+06
8.850000000000001029e-07	2.265618015660089906e+06
8.860000000000000721e-07	2.169250158888903912e+06
8.870000000000000414e-07	2.146012147956699599e+06
8.880000000000000106e-07	2.152295620446619578e+06
8.890000000000000858e-07	2.014237007208413444e+06
8.900000000000000550e-07	2.143640326803128701e+06
8.910000000000000243e-07	2.031330186529525789e+06
8.920000000000000994e-07	1.919402756706442451e+06
8.930000000000000686e-07	1.879956041147861397e+06
8.940000000000000379e-07	1.741754823096826207e+06
8.950000000000000071e-07	1.733925383992830291e+06
8.960000000000000823e-07	1.696760119292181917e+06
8.970000000000000515e-07	1.801225962219713489e+06
8.980000000000000208e-07	1.786625206085881451e+06
8.990000000000000959e-07	1.657207457409370225e+06
9.000000000000000652e-07	1.614102931542494800e+06
9.010000000000000344e-07	1.747561153405479621e+06
9.020000000000000037e-07	1.601399356353962095e+06
9.030000000000000788e-07	1.619207941187086748e+06
9.040000000000000480e-07	1.475369014037183253e+06
9.050000000000000173e-07	1.495271536881925771e+06
9.060000000000000924e-07	1.448122523368321359e+06
9.070000000000000617e-07	1.266609079645616468e+06
9.080000000000000309e-07	1.310427737606267445e+06
9.090000000000001060e-07	1.311953627657359699e+06
9.100000000000000753e-07	1.393650589188883547e+06
9.110000000000000445e-07	1.248426242795383791e+06
9.120000000000000138e-07	1.383711390446210047e+06
9.130000000000000889e-07	1.282916168878030963e+06
9.140000000000000582e-07	1.162609826488983817e+06
9.150000000000000274e-07	1.045459455090438714e+06
9.160000000000001025e-07	1.171922053306081565e+06
9.170000000000000718e-07	1.151316702459369553e+06
9.180000000000000410e-07	1.176037387101670494e+06
9.190000000000000103e-07	9.926094450848740526e+05
9.200000000000000854e-07	1.003958321590455715e+06
9.210000000000000547e-07	9.325430098618541379e+05
9.220000000000000239e-07	1.025718293842574465e+06
9.230000000000000991e-07	1.032599353660803521e+06
9.240000000000000683e-07	1.005422098911653389e+06
9.250000000000000376e-07	8.745072107476921519e+05
9.260000000000000068e-07	8.425777586690151365e+05
9.270000000000000819e-07	8.724410019953580340e+05
9.280000000000000512e-07	8.130527169435783289e+05
9.290000000000000204e-07	8.757514613594254479e+05
9.300000000000000956e-07	9.748929275856617605e+05
9.310000000000000648e-07	9.378449500637898454e+05
9.320000000000000341e-07	8.609595782313501695e+05
9.330000000000001092e-07	1.043337585464439122e+06
9.340000000000000784e-07	9.888420396248318721e+05
9.350000000000000477e-07	7.630097418571097078e+05
9.360000000000000169e-07	1.029287983699040487e+06
9.370000000000000921e-07	9.580848157427228289e+05
9.380000000000000613e-07	1.196788652187908534e+06
9.390000000000000306e-07	9.795995240373152774e+05
9.400000000000001057e-07	1.454685091071024304e+06
9.410000000000000749e-07	9.304649226624972653e+05
9.420000000000000442e-07	9.626080632753424579e+05
9.430000000000000134e-07	1.214571400727035245e+06
9.440000000000000886e-07	1.065598234873555135e+06
9.450000000000000578e-07	1.080691621532022255e+06
9.460000000000000271e-07	1.141309126026169630e+06
9.470000000000001022e-07	1.082168928643923951e+06
9.480000000000000715e-07	8.418314038690619636e+05
9.490000000000000407e-07	9.234428780937117990e+05
9.500000000000000100e-07	9.692105717388010817e+05
9.510000000000000851e-07	8.576611551495873136e+05
9.520000000000000543e-07	7.696269162958640372e+05
9.530000000000000236e-07	4.309282030858789803e+05
9.540000000000000987e-07	7.529188970018288819e+05
9.549999999999999621e-07	5.352667530210266123e+05
9.560000000000000372e-07	4.683510747860384872e+05
9.570000000000001123e-07	4.848132962354484480e+05
9.579999999999999757e-07	6.798055599298606394e+05
9.590000000000000508e-07	9.712207243557133479e+05
9.600000000000001260e-07	5.012349753440775676e+05
9.609999999999999893e-07	5.703487137545356527e+05
9.620000000000000645e-07	6.416534890804697061e+05
9.630000000000001396e-07	7.004589195480874041e+05
9.640000000000000030e-07	4.469364045031498536e+05
9.650000000000000781e-07	3.485197077865183819e+05
9.660000000000001532e-07	1.872474939241405227e+05
9.670000000000000166e-07	2.111482832895364554e+05
9.680000000000000917e-07	5.468116082455194555e+05
9.689999999999999551e-07	3.251519634638538118e+05
9.700000000000000302e-07	5.790953938499811338e+05
9.710000000000001053e-07	6.690607869554894278e+05
9.719999999999999687e-07	4.926165022976756445e+05
9.730000000000000438e-07	3.603377621361678466e+05
9.740000000000001190e-07	2.046164827246004425e+05
9.749999999999999823e-07	2.661235455455438350e+05
9.760000000000000575e-07	5.056101215130886412e+05
9.770000000000001326e-07	2.087549593013553240e+05
9.779999999999999960e-07	3.890446438954032492e+05
9.790000000000000711e-07	3.044157819356989930e+05
9.800000000000001462e-07	4.800397294231088599e+05
9.810000000000000096e-07	4.672051969509342453e+05
9.820000000000000847e-07	4.293807156077494146e+05
9.830000000000001599e-07	2.965961050079031265e+05
9.840000000000000232e-07	3.385058335220955778e+05
9.850000000000000984e-07	4.006602578166768071e+05
9.859999999999999617e-07	3.015471841835119412e+05
9.870000000000000369e-07	5.316026051088880049e+05
9.880000000000001120e-07	5.352482231592807220e+05
9.889999999999999754e-07	4.803125352934430703e+05
9.900000000000000505e-07	3.181958073863426107e+05
9.910000000000001256e-07	5.231804774479019106e+05
9.919999999999999890e-07	4.424920612506690668e+05
9.930000000000000641e-07	5.063754174210521160e+05
9.940000000000001392e-07	4.232414324999905075e+05
9.950000000000000026e-07	3.866851119641545811e+05
9.960000000000000777e-07	4.049832493899408728e+05
9.970000000000001529e-07	4.683161575395218679e+05
9.980000000000000162e-07	3.264860868425897788e+05
9.990000000000000914e-07	1.905431433143328468e+05
