number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
10,,,2026-03-12 16:15:02.048242,2026-03-12 16:15:02.095848,0 days 00:00:00.047606,4.444778004366913,0.8291156220771092,46.78211066599058,53.96743000869268,4.206010188305228,5.190418748786256,4.431189649230744,1.8916606771385744e-07,5.0757638877606865e-17,3.0330940867250717e-18,1.2740853988473042e-08,-17.71153346151731,0,,PRUNED
11,,,2026-03-12 16:15:02.096846,2026-03-12 16:15:02.149454,0 days 00:00:00.052608,4.4703473429925635,0.7688367853774348,50.355744259669464,52.14598254025533,4.366548767204051,5.132458693932834,4.393642451664799,2.103687888004473e-07,2.8928545545742234e-15,2.304584083298417e-18,1.0977518604166808e-08,-16.358378616704233,0,,PRUNED
12,0.09535607048754258,0.47243956724195457,2026-03-12 16:15:02.149454,2026-03-12 16:15:03.532428,0 days 00:00:01.382974,4.373621415303911,0.7918849603870601,46.65395248550927,54.067380888453144,4.231646504741437,5.123649751174906,4.383630686853201,2.1850398271058022e-07,3.85583070701779e-18,4.696996894985871e-16,1.519042517827275e-08,-18.214928617255936,0,,COMPLETE
13,,,2026-03-12 16:15:03.533425,2026-03-12 16:15:03.590591,0 days 00:00:00.057166,4.450062585509953,0.9880252371357519,49.7866947097725,53.113024066039785,4.312093628410632,5.355401654730721,4.386992459253488,2.1565614934887277e-07,1.4727561540358242e-17,1.2108032531900128e-17,2.5834467315426756e-08,-17.84139720382902,0,,PRUNED
14,,,2026-03-12 16:15:03.591587,2026-03-12 16:15:03.640500,0 days 00:00:00.048913,4.41979966350082,0.8354618868080186,47.811686252201795,53.9927992436907,4.424062234603585,5.35500854774353,4.30932856524204,2.0005541262803767e-07,1.5063265107500921e-16,8.123628384635744e-18,4.2126437599030654e-08,-17.83022609814782,0,,PRUNED
15,0.030184912401136344,0.08012587643025965,2026-03-12 16:15:03.641497,2026-03-12 16:15:04.410680,0 days 00:00:00.769183,4.256572567074914,0.5554281677659516,50.419355757274296,53.097893756593145,4.300405669315023,5.1954347911197605,4.224311084884632,1.9918623071275753e-07,6.872725624104755e-17,1.6636531310287957e-18,4.077373873514901e-07,-15.206673336463666,0,,COMPLETE
16,0.018494745174847324,0.3177729452357799,2026-03-12 16:15:04.410680,2026-03-12 16:15:05.220507,0 days 00:00:00.809827,4.286797378700381,0.6733535703777729,47.56690662719565,53.5428451284134,4.438322435555331,5.189250737333527,4.3222117993860385,2.1250671850514188e-07,1.108825396719287e-18,1.6201410232225547e-17,3.5259168300926486e-08,-16.471076045592465,0,,COMPLETE
17,0.02567664574217733,0.3185993838971358,2026-03-12 16:15:05.221504,2026-03-12 16:15:06.042731,0 days 00:00:00.821227,4.419148199333439,0.866884985354106,47.143949324820404,52.0484449419529,4.277905270041668,5.31285610163334,4.330308892284595,1.9839361033859026e-07,1.475664029280592e-17,9.500840687196848e-15,2.7765481766944995e-07,-16.761642280787864,0,,COMPLETE
18,0.0766774168162005,1.564511351644861,2026-03-12 16:15:06.043726,2026-03-12 16:15:06.984127,0 days 00:00:00.940401,4.278990874424543,0.5831739226572001,49.9180966886021,51.36010184220639,4.249745452090818,5.104087756325411,4.350818945789232,1.9437795989447175e-07,1.5696221784317525e-18,1.8689227689548105e-18,1.1503544147280815e-08,-14.600328919733533,0,,COMPLETE
19,0.0486926029477797,0.12526605043773342,2026-03-12 16:15:06.985124,2026-03-12 16:15:07.708136,0 days 00:00:00.723012,4.226259955980726,0.5779618660413431,47.28112723644212,51.30570176710872,4.221886407967457,5.362342785920805,4.226264667143951,2.1848020718039347e-07,5.749948669915917e-18,5.85284541938851e-17,6.04666892567387e-08,-16.611022714062187,0,,COMPLETE
20,0.09299266733157686,0.4667103100158451,2026-03-12 16:15:07.709132,2026-03-12 16:15:08.773597,0 days 00:00:01.064465,4.261424811364733,0.9411910914507851,49.19887190565993,54.75930862972938,4.497478549579425,5.361457164516942,4.207136513344403,2.181502503002946e-07,1.7604493598287263e-18,2.441455202345126e-17,1.4569700575464946e-08,-18.117813948896032,0,,COMPLETE
21,,,2026-03-12 16:15:08.773597,2026-03-12 16:15:08.832401,0 days 00:00:00.058804,4.448256936723662,0.7171272735455276,50.373847844137,53.38978988896209,4.288587494171896,5.196026825949459,4.471924261303765,1.8545026666913207e-07,4.532598681374014e-16,4.231991540431157e-17,1.4979319751615728e-07,-18.093510674865463,0,,PRUNED
22,0.047081217501067946,0.2582191307216238,2026-03-12 16:15:08.833397,2026-03-12 16:15:09.967174,0 days 00:00:01.133777,4.446362959595755,0.705788988795838,47.03781699506234,52.41093935752552,4.338831561416351,5.292129447727375,4.284036096916483,2.0477401950170793e-07,1.0742365334852059e-16,9.607862483869657e-18,2.1210378224686173e-07,-16.006532789085085,0,,COMPLETE
23,0.037204529891865505,0.06864825750163495,2026-03-12 16:15:09.968171,2026-03-12 16:15:10.905741,0 days 00:00:00.937570,4.374771739689713,0.5067484957369444,49.34162624127741,52.110388815636846,4.2606897732593785,5.208019723126286,4.469120974115542,2.0180027014638015e-07,2.1531558866857132e-18,4.845767715751589e-18,8.296641561373889e-07,-14.044210425150215,0,,COMPLETE
24,0.07543605171215481,0.5463417291519785,2026-03-12 16:15:10.906739,2026-03-12 16:15:11.833286,0 days 00:00:00.926547,4.286097840544948,0.9496713285828982,48.179157557221814,51.50097139329897,4.31981186095546,5.244643202237076,4.223727244433621,2.162783237557767e-07,4.074296716957069e-16,1.9066936136638278e-15,1.5465348525572802e-07,-15.448229499713984,0,,COMPLETE
25,0.028022344643331903,0.529200538820347,2026-03-12 16:15:11.834283,2026-03-12 16:15:12.720161,0 days 00:00:00.885878,4.387145923043483,0.8467126493251063,47.769093317848856,52.29198342896776,4.277867050722336,5.152378815379101,4.2932615173847415,1.919805235359778e-07,4.9666306609400176e-18,1.6537545950186527e-17,1.7448091517685605e-07,-15.778033106102006,0,,COMPLETE
26,0.0998456338207206,0.10392853639580255,2026-03-12 16:15:12.721157,2026-03-12 16:15:13.565914,0 days 00:00:00.844757,4.450455328508108,0.7239636481059676,48.998348502100264,52.4424055120538,4.285150288098558,5.2534411527595015,4.390428963573739,1.869879073017254e-07,1.507408566558808e-16,2.426127071096088e-17,2.2485034718470363e-07,-17.587243784213243,0,,COMPLETE
